SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Wind Speed (Km/Hr)
58112,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-27 22:00:00,0.65
58113,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-27 23:00:00,1.38
58114,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 00:00:00,2.47
58115,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 01:00:00,1.5
58116,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 02:00:00,1.88
58117,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 03:00:00,2.61
58118,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 04:00:00,0.35
58119,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 05:00:00,1.11
58120,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 06:00:00,3.36
58121,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 07:00:00,1.01
58122,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 08:00:00,0.69
58123,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 09:00:00,0.74
58124,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 10:00:00,0.65
58125,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 11:00:00,1.26
58126,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 12:00:00,1.87
58127,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 13:00:00,0.14
58128,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 14:00:00,2.43
58129,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 16:00:00,0.52
58130,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 17:00:00,0.39
58131,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 18:00:00,1.28
58132,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 19:00:00,0.8
58133,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 20:00:00,0.71
58134,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 21:00:00,1.13
58135,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 22:00:00,1.14
58136,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-28 23:00:00,0.97
58137,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 00:00:00,0.59
58138,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 01:00:00,0.96
58139,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 02:00:00,1.57
58140,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 03:00:00,1.92
58141,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 04:00:00,0.68
58142,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 05:00:00,3.27
58143,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 06:00:00,2.4
58144,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 07:00:00,1.21
58145,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 08:00:00,3.22
58146,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 09:00:00,0.57
58147,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 10:00:00,0.35
58148,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 11:00:00,0.81
58149,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 12:00:00,1.37
58150,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 13:00:00,0.65
58151,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 14:00:00,1.43
58152,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 15:00:00,1.73
58153,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 16:00:00,0.58
58154,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 17:00:00,0.94
58155,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 18:00:00,1.01
58156,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 19:00:00,2.16
58157,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 20:00:00,2.24
58158,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 21:00:00,1.47
58159,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 22:00:00,0.76
58160,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-29 23:00:00,0.4
58161,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 00:00:00,1.13
58162,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 01:00:00,1.0
58163,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 02:00:00,0.5
58164,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 03:00:00,0.25
58165,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 04:00:00,1.5
58166,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 05:00:00,2.59
58167,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 06:00:00,1.84
58168,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 07:00:00,1.62
58169,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 08:00:00,0.93
58170,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 09:00:00,2.15
58171,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 10:00:00,0.65
58172,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 11:00:00,0.85
58173,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 12:00:00,1.25
58174,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 13:00:00,0.92
58175,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 14:00:00,0.72
58176,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 15:00:00,0.72
58177,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 16:00:00,1.76
58178,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 17:00:00,1.14
58179,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 18:00:00,0.43
58180,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 19:00:00,0.91
58181,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 20:00:00,1.07
58182,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 21:00:00,2.06
58183,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-11-30 23:00:00,2.11
58184,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 00:00:00,1.63
58185,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 01:00:00,2.06
58186,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 02:00:00,0.48
58187,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 03:00:00,3.8
58188,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 04:00:00,1.87
58189,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 05:00:00,2.16
58190,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 06:00:00,2.55
58191,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 07:00:00,1.17
58192,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 08:00:00,1.3
58193,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 09:00:00,0.87
58194,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 10:00:00,1.26
58195,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 11:00:00,0.77
58196,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 12:00:00,0.64
58197,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 13:00:00,1.56
58198,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 14:00:00,0.88
58199,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 15:00:00,2.04
58200,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 16:00:00,0.38
58201,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 17:00:00,0.26
58202,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 18:00:00,0.64
58203,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 19:00:00,1.9
58204,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 20:00:00,1.69
58205,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 21:00:00,1.81
58206,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 22:00:00,0.39
58207,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-01 23:00:00,2.36
58208,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 00:00:00,3.17
58209,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 01:00:00,0.8
58210,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 02:00:00,0.62
58211,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 03:00:00,1.88
58212,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 04:00:00,0.64
58213,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 05:00:00,3.49
58214,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 06:00:00,2.05
58215,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 07:00:00,2.35
58216,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 08:00:00,1.18
58217,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 09:00:00,2.96
58218,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 10:00:00,1.98
58219,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 11:00:00,1.07
58220,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 12:00:00,1.18
58221,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 13:00:00,0.41
58222,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 14:00:00,0.55
58223,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 15:00:00,1.5
58224,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 16:00:00,1.89
58225,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 17:00:00,1.02
58226,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 18:00:00,1.74
58227,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 19:00:00,1.0
58228,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 20:00:00,1.37
58229,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 21:00:00,1.17
58230,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 22:00:00,0.88
58231,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-02 23:00:00,1.89
58232,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 00:00:00,1.9
58233,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 01:00:00,0.2
58234,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 02:00:00,2.02
58235,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 03:00:00,2.54
58236,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 04:00:00,4.03
58237,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 05:00:00,4.8
58238,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 06:00:00,2.21
58239,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 07:00:00,2.72
58240,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 08:00:00,1.77
58241,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 09:00:00,1.69
58242,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 10:00:00,1.73
58243,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 11:00:00,0.48
58244,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 12:00:00,0.7
58245,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 13:00:00,2.76
58246,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 14:00:00,1.52
58247,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 15:00:00,1.1
58248,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 16:00:00,1.75
58249,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 17:00:00,1.61
58250,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 18:00:00,0.92
58251,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 19:00:00,0.51
58252,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 20:00:00,1.32
58253,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-03 21:00:00,1.98
58254,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-05 17:00:00,0.34
58255,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-05 18:00:00,0.99
58256,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-05 19:00:00,0.78
58257,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-05 20:00:00,0.92
58258,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-05 21:00:00,0.16
58259,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-05 22:00:00,1.11
58260,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-05 23:00:00,2.86
58261,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 00:00:00,2.3
58262,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 02:00:00,2.04
58263,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 03:00:00,0.43
58264,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 04:00:00,2.17
58265,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 05:00:00,0.74
58266,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 06:00:00,1.43
58267,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 07:00:00,1.19
58268,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 08:00:00,2.27
58269,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 09:00:00,1.02
58270,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-12-06 10:00:00,1.79
