latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.99583,74.82407,367.0,0.51,0.66,2024-11-01,711,N20,VIIRS,h,2,304.88,11.66,D,0
31.03683,74.9397,337.32,0.5,0.66,2024-11-01,711,N20,VIIRS,n,2,303.28,4.75,D,0
30.99437,74.82593,367.0,0.51,0.66,2024-11-01,711,N20,VIIRS,h,2,304.6,9.38,D,0
30.95916,74.83849,349.82,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,302.68,8.08,D,0
30.96052,74.84365,337.67,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,302.97,8.08,D,0
30.95329,74.84058,346.54,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,303.06,4.62,D,0
30.95466,74.84573,330.56,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,301.98,4.62,D,0
30.91079,74.75323,342.07,0.52,0.67,2024-11-01,711,N20,VIIRS,n,2,304.5,4.48,D,0
30.96418,74.95435,337.08,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,304.2,4.13,D,0
30.90595,74.78349,331.03,0.52,0.67,2024-11-01,711,N20,VIIRS,l,2,302.96,3.47,D,0
30.90734,74.78872,330.62,0.52,0.67,2024-11-01,711,N20,VIIRS,l,2,303.8,3.43,D,0
30.90622,74.7887,334.44,0.52,0.67,2024-11-01,711,N20,VIIRS,n,2,303.81,3.9,D,0
30.82018,74.53455,332.47,0.54,0.68,2024-11-01,711,N20,VIIRS,n,2,303.45,3.44,D,0
30.75235,74.42744,347.23,0.55,0.68,2024-11-01,711,N20,VIIRS,n,2,305.3,6.49,D,0
31.18295,76.11098,332.15,0.43,0.62,2024-11-01,711,N20,VIIRS,n,2,302.13,4.14,D,0
31.0541,75.62817,348.46,0.46,0.64,2024-11-01,711,N20,VIIRS,n,2,308.78,17.74,D,0
31.05529,75.6328,367.0,0.46,0.64,2024-11-01,711,N20,VIIRS,h,2,303.32,17.74,D,0
30.80392,74.7678,334.67,0.52,0.67,2024-11-01,711,N20,VIIRS,n,2,304.85,9.44,D,0
30.80531,74.77304,367.0,0.52,0.67,2024-11-01,711,N20,VIIRS,h,2,303.7,9.44,D,0
30.75545,74.61073,344.08,0.54,0.68,2024-11-01,711,N20,VIIRS,n,2,303.22,3.99,D,0
30.97068,75.4726,338.05,0.47,0.64,2024-11-01,711,N20,VIIRS,n,2,303.93,3.93,D,0
31.06458,75.85841,340.54,0.45,0.63,2024-11-01,711,N20,VIIRS,n,2,302.53,4.74,D,0
30.7642,74.76456,335.78,0.52,0.67,2024-11-01,711,N20,VIIRS,n,2,302.23,5.12,D,0
30.97157,75.47398,333.84,0.47,0.64,2024-11-01,711,N20,VIIRS,n,2,303.52,4.09,D,0
30.76357,74.76595,330.69,0.52,0.67,2024-11-01,711,N20,VIIRS,l,2,301.82,4.22,D,0
30.70986,74.70978,348.01,0.53,0.67,2024-11-01,711,N20,VIIRS,n,2,303.11,6.32,D,0
30.77322,75.02292,331.52,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,303.53,2.0,D,0
30.66759,74.64884,340.33,0.54,0.68,2024-11-01,711,N20,VIIRS,n,2,302.15,6.21,D,0
30.67937,75.01395,334.62,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,303.42,3.4,D,0
30.56713,74.80911,331.9,0.53,0.67,2024-11-01,711,N20,VIIRS,n,2,303.21,5.64,D,0
30.56854,74.81439,345.79,0.53,0.67,2024-11-01,711,N20,VIIRS,n,2,302.23,5.64,D,0
30.99025,76.43651,354.8,0.42,0.61,2024-11-01,711,N20,VIIRS,n,2,302.95,6.64,D,0
30.56966,74.84277,335.44,0.52,0.67,2024-11-01,711,N20,VIIRS,n,2,302.82,3.75,D,0
30.73701,75.47502,367.0,0.48,0.65,2024-11-01,711,N20,VIIRS,h,2,306.89,12.99,D,0
30.7406,75.53629,335.18,0.47,0.64,2024-11-01,711,N20,VIIRS,n,2,304.59,2.79,D,0
30.96107,76.3158,334.15,0.42,0.61,2024-11-01,711,N20,VIIRS,n,2,303.24,3.13,D,0
30.99028,76.43454,333.51,0.42,0.61,2024-11-01,711,N20,VIIRS,n,2,301.68,4.39,D,0
30.99131,76.43875,336.29,0.42,0.61,2024-11-01,711,N20,VIIRS,n,2,301.37,4.68,D,0
30.56674,74.81037,338.98,0.53,0.67,2024-11-01,711,N20,VIIRS,n,2,303.04,6.95,D,0
30.56812,74.81567,338.48,0.53,0.67,2024-11-01,711,N20,VIIRS,n,2,302.26,6.66,D,0
30.575,74.84208,338.14,0.53,0.67,2024-11-01,711,N20,VIIRS,n,2,302.96,4.93,D,0
30.73848,75.47637,330.8,0.48,0.65,2024-11-01,711,N20,VIIRS,n,2,303.61,6.77,D,0
30.73277,75.47835,367.0,0.48,0.65,2024-11-01,711,N20,VIIRS,h,2,306.28,6.77,D,0
30.74174,75.53786,332.08,0.47,0.64,2024-11-01,711,N20,VIIRS,n,2,302.75,2.69,D,0
30.80392,76.21001,330.78,0.43,0.62,2024-11-01,711,N20,VIIRS,n,2,303.09,2.31,D,0
31.73961,75.08615,330.82,0.48,0.64,2024-11-01,711,N20,VIIRS,n,2,301.23,2.54,D,0
32.42165,76.48385,341.94,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,301.0,7.53,D,0
32.42123,76.4822,367.0,0.38,0.59,2024-11-01,711,N20,VIIRS,h,2,302.81,9.92,D,0
32.42219,76.486,367.0,0.38,0.59,2024-11-01,711,N20,VIIRS,h,2,298.67,7.53,D,0
32.42963,76.4837,342.18,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,298.7,7.31,D,0
32.43014,76.48579,341.57,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,296.86,7.96,D,0
32.42301,76.47984,336.95,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,301.48,4.88,D,0
32.42347,76.4817,342.67,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,299.75,4.88,D,0
32.42443,76.48558,336.59,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,295.65,7.31,D,0
32.4165,76.47633,327.9,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,296.76,3.6,D,0
32.41722,76.47927,330.63,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,297.51,4.21,D,0
32.41783,76.48173,344.91,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,298.67,4.21,D,0
32.10924,74.96809,347.49,0.47,0.64,2024-11-01,711,N20,VIIRS,n,2,302.64,7.82,D,0
32.42752,76.48468,342.9,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,298.54,7.53,D,0
32.42802,76.48669,331.18,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,294.59,6.12,D,0
32.42028,76.47842,337.99,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,298.2,5.67,D,0
32.42074,76.48025,354.84,0.38,0.59,2024-11-01,711,N20,VIIRS,n,2,305.53,9.92,D,0
31.30439,75.26217,367.0,0.48,0.64,2024-11-01,711,N20,VIIRS,h,2,306.18,6.82,D,0
31.29814,75.23808,335.25,0.48,0.65,2024-11-01,711,N20,VIIRS,n,2,304.64,3.83,D,0
31.25298,75.04039,352.33,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,303.29,8.48,D,0
31.26582,75.04128,333.93,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,304.12,3.13,D,0
31.2716,75.03924,346.86,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,304.77,5.4,D,0
31.23393,74.82133,330.74,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,304.75,2.92,D,0
31.31441,75.08321,334.1,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,303.65,3.45,D,0
31.26902,75.0386,352.82,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,306.39,10.4,D,0
31.25758,74.90053,331.22,0.5,0.66,2024-11-01,711,N20,VIIRS,n,2,305.13,3.6,D,0
31.32359,75.03022,353.0,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,305.23,12.28,D,0
31.31705,75.00542,343.91,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,303.02,7.29,D,0
31.24605,74.73719,331.68,0.51,0.66,2024-11-01,711,N20,VIIRS,l,2,303.79,5.22,D,0
31.27816,74.80999,367.0,0.51,0.66,2024-11-01,711,N20,VIIRS,h,2,305.96,9.34,D,0
31.47136,75.45496,347.02,0.46,0.64,2024-11-01,711,N20,VIIRS,n,2,303.2,4.14,D,0
31.50629,75.44777,340.25,0.46,0.64,2024-11-01,711,N20,VIIRS,n,2,305.88,4.5,D,0
31.50648,75.44714,339.13,0.46,0.63,2024-11-01,711,N20,VIIRS,n,2,305.99,3.85,D,0
31.48055,75.22997,332.9,0.47,0.64,2024-11-01,711,N20,VIIRS,n,2,301.73,3.03,D,0
31.5619,75.44806,334.53,0.46,0.63,2024-11-01,711,N20,VIIRS,n,2,302.61,2.85,D,0
31.48068,75.03912,342.1,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,302.15,4.64,D,0
31.3636,74.59303,333.61,0.52,0.67,2024-11-01,711,N20,VIIRS,n,2,303.31,3.1,D,0
31.62294,75.56714,336.18,0.45,0.63,2024-11-01,711,N20,VIIRS,n,2,304.48,4.07,D,0
31.61567,75.51481,338.64,0.45,0.63,2024-11-01,711,N20,VIIRS,n,2,303.47,2.91,D,0
31.48767,74.99358,351.33,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,303.67,7.4,D,0
31.40992,74.69571,343.75,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,303.4,3.82,D,0
31.43324,74.79789,330.08,0.5,0.66,2024-11-01,711,N20,VIIRS,n,2,303.37,2.01,D,0
31.49244,74.99571,330.09,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,300.96,4.87,D,0
31.49113,74.99077,340.83,0.49,0.65,2024-11-01,711,N20,VIIRS,n,2,302.78,5.69,D,0
31.41166,74.69378,342.95,0.51,0.66,2024-11-01,711,N20,VIIRS,n,2,304.38,4.51,D,0
30.40135,76.68842,341.07,0.59,0.7,2024-11-01,851,N20,VIIRS,n,2,301.52,7.43,D,0
32.46949,75.00112,352.21,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,301.07,6.38,D,0
32.43176,76.49986,348.4,0.6,0.71,2024-11-01,851,N20,VIIRS,n,2,307.85,14.94,D,0
32.42181,76.42108,327.04,0.6,0.7,2024-11-01,851,N20,VIIRS,l,2,302.01,10.39,D,0
32.41878,76.50262,328.55,0.6,0.71,2024-11-01,851,N20,VIIRS,l,2,302.98,7.87,D,0
32.41914,76.51148,331.84,0.6,0.71,2024-11-01,851,N20,VIIRS,n,2,302.14,11.17,D,0
32.41927,76.51487,352.45,0.6,0.71,2024-11-01,851,N20,VIIRS,n,2,305.78,43.92,D,0
32.41943,76.51856,350.01,0.6,0.71,2024-11-01,851,N20,VIIRS,n,2,315.21,43.92,D,0
32.4196,76.52268,344.14,0.6,0.71,2024-11-01,851,N20,VIIRS,n,2,310.99,78.5,D,0
32.41984,76.52836,367.0,0.61,0.71,2024-11-01,851,N20,VIIRS,h,2,298.56,78.5,D,0
32.21678,75.34122,331.23,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,299.58,2.55,D,0
32.10011,75.22337,348.06,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,310.95,20.44,D,0
32.10038,75.22875,367.0,0.5,0.66,2024-11-01,851,N20,VIIRS,h,2,300.48,20.44,D,0
32.09927,75.22497,352.05,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,313.77,34.27,D,0
32.09958,75.23035,332.38,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,300.99,20.65,D,0
32.0813,75.23149,334.16,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,300.2,2.3,D,0
32.03758,74.78002,354.58,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.31,7.76,D,0
32.04869,74.97421,333.76,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,300.66,5.09,D,0
32.0205,74.69073,340.94,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,302.76,4.03,D,0
32.01488,74.69614,339.09,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,302.17,5.9,D,0
32.0318,75.10649,335.55,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,302.42,3.06,D,0
32.0249,75.09109,336.97,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,302.6,4.97,D,0
31.94847,74.56709,336.52,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,302.43,5.41,D,0
31.96036,74.78542,330.54,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,300.61,2.99,D,0
31.95442,74.78585,342.01,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.3,2.99,D,0
31.97741,74.82834,334.4,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.41,3.61,D,0
31.94953,74.56575,350.09,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,303.6,5.48,D,0
31.95686,74.78419,339.68,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.49,6.17,D,0
31.97632,75.22538,331.59,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,301.05,2.35,D,0
31.89398,74.42426,340.24,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.37,2.57,D,0
31.9085,74.77239,330.03,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.32,5.72,D,0
31.90879,74.7774,351.91,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,301.57,5.72,D,0
31.89692,74.77824,332.28,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,304.06,4.64,D,0
31.8972,74.78326,336.56,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.24,5.25,D,0
31.88902,74.74358,333.6,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.09,3.51,D,0
31.86799,74.47922,337.03,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,303.73,3.05,D,0
31.93025,75.64252,335.98,0.53,0.67,2024-11-01,851,N20,VIIRS,n,2,301.97,3.82,D,0
31.87761,74.86058,340.1,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.1,2.77,D,0
31.86148,74.67561,331.57,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.54,2.64,D,0
31.83974,74.39479,367.0,0.44,0.63,2024-11-01,851,N20,VIIRS,h,2,306.33,12.75,D,0
31.83393,74.39524,367.0,0.44,0.63,2024-11-01,851,N20,VIIRS,h,2,305.67,8.84,D,0
31.83972,74.39925,336.49,0.44,0.63,2024-11-01,851,N20,VIIRS,n,2,301.11,7.36,D,0
31.83941,74.39449,367.0,0.44,0.63,2024-11-01,851,N20,VIIRS,h,2,306.82,7.36,D,0
31.83361,74.39491,367.0,0.44,0.63,2024-11-01,851,N20,VIIRS,h,2,305.39,7.51,D,0
31.8046,74.39705,331.53,0.44,0.63,2024-11-01,851,N20,VIIRS,n,2,304.34,2.23,D,0
31.81837,74.72276,334.96,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,302.96,2.29,D,0
31.83343,75.3139,331.35,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,301.41,2.51,D,0
31.77531,74.39448,330.61,0.44,0.63,2024-11-01,851,N20,VIIRS,n,2,303.02,1.23,D,0
31.77611,74.81602,331.77,0.47,0.64,2024-11-01,851,N20,VIIRS,l,2,303.44,5.33,D,0
31.75706,74.68732,342.03,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.91,4.35,D,0
31.7521,74.59902,367.0,0.46,0.63,2024-11-01,851,N20,VIIRS,h,2,304.8,12.95,D,0
31.75775,74.8072,336.11,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,301.8,3.28,D,0
31.75315,74.59767,356.4,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,305.98,9.91,D,0
31.75897,74.6907,339.03,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,302.34,3.81,D,0
31.75417,74.80595,337.52,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.59,3.0,D,0
31.70448,74.57188,355.77,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,303.78,11.0,D,0
31.70477,74.57673,351.87,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.4,10.77,D,0
31.73139,75.36156,367.0,0.51,0.66,2024-11-01,851,N20,VIIRS,h,2,305.58,8.38,D,0
31.6504,74.55154,334.75,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.41,2.86,D,0
31.68661,75.20868,352.98,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,301.35,5.99,D,0
31.693,75.33155,331.97,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,300.97,2.02,D,0
31.64229,74.6154,349.82,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,301.72,6.58,D,0
31.643,74.61255,339.75,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,303.82,4.46,D,0
31.66461,75.38365,341.3,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,301.18,3.45,D,0
31.65058,75.35205,332.71,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,301.69,2.54,D,0
31.62378,74.98461,332.12,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,301.75,5.19,D,0
31.62407,74.98973,339.84,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,300.96,5.65,D,0
31.64011,75.38522,336.84,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,300.6,6.37,D,0
31.5808,74.65619,354.8,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,307.69,15.64,D,0
31.6105,75.17828,335.13,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,301.51,4.09,D,0
31.57418,74.74557,340.32,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,302.65,4.78,D,0
31.6189,75.5686,341.94,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,304.55,6.05,D,0
31.57612,75.21763,350.11,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,308.63,27.36,D,0
31.5764,75.22292,335.88,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,300.68,17.75,D,0
31.55156,74.87246,353.9,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.79,6.54,D,0
31.58055,75.42211,345.73,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,302.48,6.58,D,0
31.5855,75.52074,338.48,0.52,0.66,2024-11-01,851,N20,VIIRS,n,2,304.55,7.13,D,0
31.58742,75.55947,340.06,0.52,0.67,2024-11-01,851,N20,VIIRS,n,2,303.86,4.36,D,0
31.55412,74.87086,349.1,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,305.96,7.61,D,0
31.57481,75.21584,332.1,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,302.4,17.21,D,0
31.57512,75.22111,367.0,0.49,0.65,2024-11-01,851,N20,VIIRS,h,2,305.78,26.75,D,0
31.58046,75.41994,338.23,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,302.34,5.91,D,0
31.58632,75.52392,345.28,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,303.1,5.76,D,0
31.57709,75.46935,342.16,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,303.79,5.21,D,0
31.51665,74.84325,330.99,0.47,0.64,2024-11-01,851,N20,VIIRS,l,2,302.92,4.35,D,0
31.52142,74.92369,332.66,0.47,0.64,2024-11-01,851,N20,VIIRS,l,2,303.31,5.21,D,0
31.53639,75.51591,345.75,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,303.89,4.72,D,0
31.52732,75.46156,332.96,0.51,0.66,2024-11-01,851,N20,VIIRS,l,2,303.99,5.84,D,0
31.4704,74.66298,336.66,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,302.08,3.34,D,0
31.49628,75.22628,340.23,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,301.87,3.46,D,0
31.45928,74.77729,331.95,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.2,3.4,D,0
31.47398,75.03966,344.81,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,302.53,3.28,D,0
31.48529,75.24831,336.06,0.5,0.65,2024-11-01,851,N20,VIIRS,n,2,304.11,4.08,D,0
31.45871,74.87249,333.45,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.26,2.13,D,0
31.43655,74.68998,335.16,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,302.81,4.15,D,0
31.44516,74.84332,330.6,0.47,0.64,2024-11-01,851,N20,VIIRS,l,2,301.96,3.09,D,0
31.46986,75.30288,333.02,0.5,0.66,2024-11-01,851,N20,VIIRS,l,2,304.58,6.15,D,0
31.43509,74.76913,331.72,0.46,0.64,2024-11-01,851,N20,VIIRS,l,2,304.8,4.92,D,0
31.46377,75.30328,339.55,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,304.47,5.62,D,0
31.42901,74.98631,346.67,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,303.19,4.76,D,0
31.47328,75.1714,338.99,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,303.35,5.99,D,0
31.49081,75.47063,339.41,0.51,0.66,2024-11-01,851,N20,VIIRS,n,2,304.16,4.97,D,0
31.43784,74.69188,341.21,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,303.48,3.24,D,0
31.44741,74.84494,343.45,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.35,4.24,D,0
31.43687,74.77087,340.64,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.87,4.22,D,0
31.46646,75.26186,330.34,0.5,0.65,2024-11-01,851,N20,VIIRS,n,2,302.66,3.09,D,0
31.44901,75.06882,341.39,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,302.89,4.65,D,0
31.46284,75.30471,339.63,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,304.48,8.21,D,0
31.43215,74.98772,350.15,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,303.24,4.74,D,0
31.41183,75.37783,367.0,0.5,0.66,2024-11-01,851,N20,VIIRS,h,2,306.37,13.5,D,0
31.39387,75.27197,345.22,0.5,0.65,2024-11-01,851,N20,VIIRS,n,2,304.27,6.19,D,0
31.32863,74.74413,341.49,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,304.49,3.19,D,0
31.33842,75.03011,343.94,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,304.2,3.82,D,0
31.29953,74.5421,348.08,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,305.23,6.17,D,0
31.34189,75.03062,344.78,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,303.94,4.12,D,0
31.29992,74.54324,349.21,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,304.31,4.72,D,0
31.28988,74.66467,341.55,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,304.53,3.23,D,0
31.28638,74.704,338.61,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,304.21,2.94,D,0
31.31906,75.26161,367.0,0.49,0.65,2024-11-01,851,N20,VIIRS,h,2,310.29,15.3,D,0
31.27429,74.7984,348.1,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,303.79,2.7,D,0
31.29943,75.34792,350.04,0.5,0.66,2024-11-01,851,N20,VIIRS,n,2,306.32,4.78,D,0
31.27026,74.9339,343.35,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,307.81,7.89,D,0
31.27054,74.93893,345.46,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,304.54,10.26,D,0
31.27573,75.03008,346.49,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,303.94,6.05,D,0
31.24512,74.60503,354.96,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,303.62,6.09,D,0
31.25828,74.82938,339.14,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,304.75,6.63,D,0
31.25857,74.83434,355.16,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.74,6.63,D,0
31.26258,74.90414,331.47,0.47,0.64,2024-11-01,851,N20,VIIRS,l,2,305.56,2.49,D,0
31.2643,74.93431,351.71,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,306.31,7.89,D,0
31.27061,75.04581,332.65,0.48,0.65,2024-11-01,851,N20,VIIRS,l,2,302.75,6.11,D,0
31.26834,75.11327,342.81,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,302.69,4.36,D,0
31.23202,74.58192,352.73,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,311.74,25.76,D,0
31.2323,74.5867,335.1,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,301.19,14.18,D,0
31.25126,74.91505,355.74,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.3,8.06,D,0
31.23852,74.69283,367.0,0.46,0.63,2024-11-01,851,N20,VIIRS,h,2,305.59,7.3,D,0
31.23648,74.97175,337.65,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,305.19,4.28,D,0
31.20521,74.72961,350.7,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,302.33,5.45,D,0
31.22214,75.03903,348.24,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,304.2,11.17,D,0
31.22241,75.04416,330.2,0.48,0.65,2024-11-01,851,N20,VIIRS,l,2,301.36,8.83,D,0
31.26576,75.20913,330.83,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,302.9,1.43,D,0
31.24595,74.98322,332.16,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,304.36,2.69,D,0
31.23936,74.97351,335.31,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,303.88,4.58,D,0
31.21112,74.8052,335.45,0.46,0.64,2024-11-01,851,N20,VIIRS,n,2,304.63,2.16,D,0
31.22544,75.04076,367.0,0.48,0.65,2024-11-01,851,N20,VIIRS,h,2,305.78,12.21,D,0
31.20038,74.72721,342.55,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,303.74,9.58,D,0
31.20068,74.7321,367.0,0.46,0.63,2024-11-01,851,N20,VIIRS,h,2,303.5,11.66,D,0
31.21105,75.00089,331.2,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,302.95,2.42,D,0
31.15547,74.57082,347.63,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,302.84,4.33,D,0
31.16679,74.85826,331.87,0.47,0.64,2024-11-01,851,N20,VIIRS,l,2,302.5,3.26,D,0
31.15191,74.70652,350.68,0.46,0.63,2024-11-01,851,N20,VIIRS,n,2,304.73,7.11,D,0
31.11939,74.55443,344.05,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,304.74,5.63,D,0
31.14766,75.26949,341.63,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,307.9,4.43,D,0
31.1294,75.04256,352.48,0.48,0.65,2024-11-01,851,N20,VIIRS,n,2,304.51,6.79,D,0
31.11983,74.55817,337.65,0.45,0.63,2024-11-01,851,N20,VIIRS,n,2,303.53,5.19,D,0
31.13261,75.0406,337.86,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,304.42,5.13,D,0
31.14657,75.27292,345.51,0.49,0.65,2024-11-01,851,N20,VIIRS,n,2,307.14,4.91,D,0
31.11374,75.0266,340.24,0.48,0.64,2024-11-01,851,N20,VIIRS,n,2,304.35,3.4,D,0
31.08566,74.85775,333.5,0.47,0.64,2024-11-01,851,N20,VIIRS,n,2,302.56,2.67,D,0
31.16088,76.22213,335.57,0.56,0.69,2024-11-01,851,N20,VIIRS,n,2,300.51,3.36,D,0
