DATE,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,conditions,tempmax_humidity,tempmin_humidity,temp_humidity,temp_range,heat_index
1/19/2022,17.0,8.0,11.9,17.0,6.0,11.6,89.4,0.0,0,0.0,11.2,1016.1,Partially cloudy,1519.8,715.2,1063.86,9.0,305.0373625
1/20/2022,18.1,10.0,12.7,18.1,8.7,12.5,92.4,0.0,0,0.0,13.0,1011.9,Partially cloudy,1672.44,924.0,1173.48,8.1,296.0653128
1/21/2022,19.0,9.9,13.4,19.0,9.9,13.4,90.4,0.0,0,0.0,9.3,1011.9,Partially cloudy,1717.6,894.96,1211.36,9.1,290.9875354
1/22/2022,15.0,11.0,13.0,15.0,11.0,13.0,94.3,23.553,100,20.83,20.5,1007.5,"Rain, Overcast",1414.5,1037.3,1225.9,4.0,291.8093909
1/23/2022,15.0,10.4,12.6,15.0,10.4,12.6,94.4,1.195,100,4.17,20.5,1010.0,"Rain, Partially cloudy",1416.0,981.76,1189.44,4.6,295.4118532
1/24/2022,15.0,9.0,11.7,15.0,9.0,11.7,93.5,0.0,0,0.0,7.6,1014.0,Partially cloudy,1402.5,841.5,1093.95,6.0,304.5388757
1/25/2022,13.4,8.0,10.0,13.4,7.2,9.7,94.5,0.0,0,0.0,13.0,1015.2,Partially cloudy,1266.3,756.0,945.0,5.4,320.0407108
1/26/2022,15.8,7.1,11.2,15.8,7.1,11.1,92.5,0.0,0,0.0,14.8,1015.9,Partially cloudy,1461.5,656.75,1036.0,8.7,309.9415576
1/27/2022,18.0,7.6,12.2,18.0,6.8,12.0,83.9,0.0,0,0.0,18.4,1017.0,Partially cloudy,1510.2,637.64,1023.58,10.4,303.1999598
1/28/2022,19.5,7.0,12.7,19.5,5.2,12.2,76.0,0.0,0,0.0,22.3,1016.9,Clear,1482.0,532.0,965.2,12.5,295.6427205
1/29/2022,21.3,7.1,13.7,21.3,7.1,13.7,73.8,0.0,0,0.0,14.9,1017.1,Clear,1571.94,523.98,1011.06,14.2,285.8072003
1/30/2022,21.2,9.0,14.6,21.2,7.9,14.4,78.2,0.0,0,0.0,27.7,1012.5,Clear,1657.84,703.8,1141.72,12.2,281.4895743
1/31/2022,21.3,8.3,14.3,21.3,8.3,14.3,80.5,0.0,0,0.0,13.0,1011.9,Clear,1714.65,668.15,1151.15,13.0,284.7242171
2/1/2022,19.9,8.6,13.4,19.9,8.6,13.4,89.2,0.0,0,0.0,13.0,1011.6,Clear,1775.08,767.12,1195.28,11.3,291.593136
2/2/2022,21.0,10.0,14.7,21.0,8.4,14.7,83.2,0.0,0,0.0,14.8,1011.2,Partially cloudy,1747.2,832.0,1223.04,11.0,281.7414164
2/3/2022,14.1,11.0,13.0,14.1,11.0,13.0,90.1,0.77,100,8.33,22.7,1007.3,"Rain, Partially cloudy",1270.41,991.1,1171.3,3.1,294.7357561
2/4/2022,17.6,10.0,13.1,17.6,7.9,13.0,87.3,0.0,0,0.0,14.8,1009.3,Partially cloudy,1536.48,873.0,1143.63,7.6,294.9382433
2/5/2022,19.6,8.0,12.5,19.6,6.8,12.4,82.4,0.0,0,0.0,8.2,1013.8,Partially cloudy,1615.04,659.2,1030.0,11.6,300.3716511
2/6/2022,22.8,6.4,14.1,22.8,6.4,14.1,72.0,0.0,0,0.0,10.6,1015.9,Clear,1641.6,460.8,1015.2,16.4,281.0026237
2/7/2022,25.6,10.4,17.4,25.6,10.4,17.4,72.1,0.0,0,0.0,9.4,1014.9,Partially cloudy,1845.76,749.84,1254.54,15.2,256.4407689
2/8/2022,25.6,12.2,18.5,25.6,12.2,18.5,77.3,0.0,0,0.0,9.4,1013.2,Partially cloudy,1978.88,943.06,1430.05,13.4,251.0180636
2/9/2022,21.5,13.0,16.5,21.5,13.0,16.5,84.6,14.208,100,8.33,14.8,1015.2,"Rain, Partially cloudy",1818.9,1099.8,1395.9,8.5,266.7580174
2/10/2022,22.6,10.4,15.7,22.6,10.4,15.7,74.5,0.0,0,0.0,18.4,1017.7,Partially cloudy,1683.7,774.8,1169.65,12.2,270.8044086
2/11/2022,21.8,9.2,15.5,21.8,8.2,15.4,69.7,0.0,0,0.0,26.0,1016.1,Clear,1519.46,641.24,1080.35,12.6,268.0777
2/12/2022,22.8,9.8,16.0,22.8,8.6,16.0,66.7,0.0,0,0.0,21.0,1014.6,Clear,1520.76,653.66,1067.2,13.0,260.9005986
2/13/2022,27.3,8.5,17.4,26.6,8.5,17.4,65.5,0.0,0,0.0,7.6,1013.4,Clear,1788.15,556.75,1139.7,18.8,249.7040785
2/14/2022,26.6,9.4,17.9,26.6,9.4,17.9,64.6,0.0,0,0.0,10.9,1013.4,Clear,1718.36,607.24,1156.34,17.2,245.1896383
2/15/2022,25.8,10.5,18.8,25.8,10.5,18.8,58.3,0.0,0,0.0,13.0,1013.4,Clear,1504.14,612.15,1096.04,15.3,229.8462156
2/16/2022,25.3,10.5,18.1,25.3,10.5,18.1,68.5,0.0,0,0.0,10.1,1011.3,Clear,1733.05,719.25,1239.85,14.8,248.352554
2/17/2022,26.6,12.1,18.4,26.6,12.1,18.4,66.4,0.0,0,0.0,8.6,1011.2,Clear,1766.24,803.44,1221.76,14.5,244.0781668
2/18/2022,27.8,10.5,19.1,26.6,10.5,19.0,61.6,0.0,0,0.0,13.0,1012.4,Clear,1712.48,646.8,1176.56,17.3,233.3135518
2/19/2022,25.0,12.2,18.8,25.0,12.2,18.8,64.0,0.0,0,0.0,12.3,1013.8,Clear,1600.0,780.8,1203.2,12.8,238.5267127
2/20/2022,23.8,12.0,17.9,23.8,12.0,17.9,69.4,0.0,0,0.0,21.6,1008.4,Clear,1651.72,832.8,1242.26,11.8,250.6066435
2/21/2022,25.8,10.4,18.0,25.8,10.4,18.0,57.4,0.0,0,0.0,16.6,1008.3,Clear,1480.92,596.96,1033.2,15.4,232.9926791
2/22/2022,25.9,10.9,19.1,25.9,10.9,19.1,58.6,0.0,0,0.0,27.7,1010.1,Partially cloudy,1517.74,638.74,1119.26,15.0,228.5723664
2/23/2022,23.8,15.0,19.2,23.8,15.0,19.2,78.2,0.0,0,0.0,22.3,1013.9,Partially cloudy,1861.16,1173.0,1501.44,8.8,246.0403902
2/24/2022,25.8,13.5,19.6,25.8,13.5,19.6,72.0,0.0,0,0.0,16.1,1015.6,Partially cloudy,1857.6,972.0,1411.2,12.3,240.8029579
2/25/2022,27.0,13.4,20.1,27.0,13.4,20.1,71.7,2.149,100,4.17,20.5,1016.0,"Rain, Partially cloudy",1935.9,960.78,1441.17,13.6,237.1845874
2/26/2022,23.6,15.1,18.4,23.6,15.1,18.4,70.8,6.805,100,4.17,27.7,1017.2,"Rain, Partially cloudy",1670.88,1069.08,1302.72,8.5,248.3171659
2/27/2022,24.8,14.0,18.7,24.8,14.0,18.7,70.2,0.925,100,4.17,13.2,1018.4,"Rain, Partially cloudy",1740.96,982.8,1312.74,10.8,245.7468291
2/28/2022,24.8,12.0,18.1,24.8,12.0,18.1,62.7,0.0,0,0.0,14.8,1016.7,Clear,1554.96,752.4,1134.87,12.8,241.2448464
3/1/2022,25.0,11.2,18.3,25.0,11.2,18.3,68.6,0.0,0,0.0,12.3,1016.9,Clear,1715.0,768.32,1255.38,13.8,247.0759943
3/2/2022,26.8,12.4,19.4,26.5,12.4,19.4,68.7,0.0,0,0.0,14.4,1016.6,Clear,1841.16,851.88,1332.78,14.4,239.6969723
3/3/2022,28.8,15.6,21.8,27.7,15.6,21.7,63.7,0.0,0,0.0,16.6,1015.3,Partially cloudy,1834.56,993.72,1388.66,13.2,219.4285557
3/4/2022,25.0,16.0,20.4,25.0,16.0,20.4,73.3,0.0,0,0.0,16.6,1016.2,Partially cloudy,1832.5,1172.8,1495.32,9.0,235.9811112
3/5/2022,25.6,13.0,19.5,25.6,13.0,19.5,71.6,0.0,0,0.0,20.5,1014.9,Clear,1832.96,930.8,1396.2,12.6,241.2411553
3/6/2022,27.1,14.8,20.3,27.0,14.8,20.3,70.0,0.0,0,0.0,10.6,1013.8,Partially cloudy,1897.0,1036.0,1421.0,12.3,234.7061446
3/7/2022,29.0,16.0,22.1,28.0,16.0,22.0,63.8,0.0,0,0.0,11.2,1015.0,Partially cloudy,1850.2,1020.8,1409.98,13.0,217.7273832
3/8/2022,29.9,17.0,22.5,28.9,17.0,22.3,62.9,0.0,0,0.0,18.4,1014.3,Partially cloudy,1880.71,1069.3,1415.25,12.9,214.3718956
3/9/2022,30.6,16.0,23.1,28.8,16.0,22.7,56.2,0.0,0,0.0,18.4,1013.2,Partially cloudy,1719.72,899.2,1298.22,14.6,202.1573827
3/10/2022,29.0,17.0,22.9,27.9,17.0,22.7,57.0,0.0,0,0.0,21.1,1013.1,Partially cloudy,1653.0,969.0,1305.3,12.0,204.4430255
3/11/2022,29.0,16.7,22.7,27.9,16.7,22.6,65.2,0.0,0,0.0,22.3,1013.4,Clear,1890.8,1088.84,1480.04,12.3,215.4970757
3/12/2022,30.6,16.0,23.1,29.6,16.0,22.9,58.9,0.0,0,0.0,22.3,1011.7,Clear,1802.34,942.4,1360.59,14.6,206.0533652
3/13/2022,31.6,17.7,24.5,30.9,17.7,24.4,61.9,0.0,0,0.0,16.6,1011.4,Clear,1956.04,1095.63,1516.55,13.9,201.8344115
3/14/2022,32.6,18.5,25.6,32.6,18.5,25.7,68.1,0.0,0,0.0,14.8,1010.7,Clear,2220.06,1259.85,1743.36,14.1,200.3448244
3/15/2022,34.0,20.2,26.9,34.1,20.2,27.5,69.5,0.0,0,0.0,18.4,1008.1,Clear,2363.0,1403.9,1869.55,13.8,193.4300301
3/16/2022,34.3,21.0,27.6,34.3,21.0,28.1,65.1,0.0,0,0.0,24.4,1005.8,Clear,2232.93,1367.1,1796.76,13.3,187.4117378
3/17/2022,34.5,21.3,27.7,36.8,21.3,28.8,66.2,0.0,0,0.0,9.4,1006.5,Clear,2283.9,1410.06,1833.74,13.2,187.4933646
3/18/2022,34.5,22.9,28.2,38.2,22.9,29.8,70.7,0.0,0,0.0,14.5,1007.8,Clear,2439.15,1619.03,1993.74,11.6,186.377188
3/19/2022,36.2,21.0,28.5,39.0,21.0,29.5,64.3,0.0,0,0.0,11.2,1005.6,Clear,2327.66,1350.3,1832.55,15.2,182.1451855
3/20/2022,37.1,23.5,29.6,35.2,23.5,28.9,49.7,0.0,0,0.0,13.0,1004.2,Partially cloudy,1843.87,1167.95,1471.12,13.6,161.9114312
3/21/2022,36.1,22.1,28.8,36.5,22.1,29.2,54.0,0.0,0,0.0,18.4,1006.4,Clear,1949.4,1193.4,1555.2,14.0,171.1568441
3/22/2022,34.2,22.0,28.3,32.6,22.0,28.0,51.2,0.0,0,0.0,25.9,1007.5,Clear,1751.04,1126.4,1448.96,12.2,169.5839735
3/23/2022,35.0,20.3,27.8,33.4,20.3,27.5,50.1,0.0,0,0.0,13.0,1007.2,Clear,1753.5,1017.03,1392.78,14.7,170.0774568
3/24/2022,34.8,21.0,28.0,33.0,21.0,27.2,42.0,0.0,0,0.0,19.5,1005.7,Clear,1461.6,882.0,1176.0,13.8,154.4729449
3/25/2022,34.5,20.6,27.6,33.0,20.6,27.0,51.5,0.0,0,0.0,18.4,1007.2,Clear,1776.75,1060.9,1421.4,13.9,173.1023358
3/26/2022,34.0,20.0,27.0,32.5,20.0,26.3,45.2,0.0,0,0.0,27.7,1009.0,Clear,1536.8,904.0,1220.4,14.0,164.7204657
3/27/2022,36.1,21.2,28.0,34.1,21.2,27.3,41.5,0.0,0,0.0,16.9,1008.5,Clear,1498.15,879.8,1162.0,14.9,153.4229959
3/28/2022,38.2,21.0,29.6,35.9,21.0,28.5,34.8,0.0,0,0.0,18.4,1007.6,Clear,1329.36,730.8,1030.08,17.2,133.2909777
3/29/2022,40.0,20.3,30.3,36.8,20.3,29.1,31.9,0.0,0,0.0,18.4,1005.8,Clear,1276.0,647.57,966.57,19.7,124.398868
3/30/2022,39.0,21.2,30.5,37.3,21.2,29.4,34.4,0.0,0,0.0,9.5,1006.0,Clear,1341.6,729.28,1049.2,17.8,129.9140193
3/31/2022,38.6,21.7,30.7,39.3,21.7,29.9,34.4,0.0,0,0.0,13.2,1006.5,Clear,1327.84,746.48,1056.08,16.9,129.3841933
4/1/2022,36.0,23.9,29.9,33.4,23.9,28.6,29.0,0.0,0,0.0,14.8,1007.1,Clear,1044.0,693.1,867.1,12.1,117.7488076
4/2/2022,39.0,19.7,29.9,36.6,19.7,28.7,28.1,0.0,0,0.0,11.2,1008.3,Clear,1095.9,553.57,840.19,19.3,115.2773937
4/3/2022,39.0,21.4,30.3,36.1,21.4,28.9,26.1,0.0,0,0.0,18.4,1007.5,Clear,1017.9,558.54,790.83,17.6,108.8854901
4/4/2022,38.0,21.4,30.2,35.5,21.4,28.9,24.6,0.0,0,0.0,18.4,1007.4,Clear,934.8,526.44,742.92,16.6,104.6982777
4/5/2022,38.4,20.8,30.2,35.6,20.8,28.8,26.7,0.0,0,0.0,19.6,1010.5,Clear,1025.28,555.36,806.34,17.6,110.7722959
4/6/2022,40.0,21.1,30.7,36.4,21.1,29.3,23.9,0.0,0,0.0,18.4,1010.5,Partially cloudy,956.0,504.29,733.73,18.9,101.8467333
4/7/2022,40.0,21.3,31.4,37.4,21.3,30.0,25.2,0.0,0,0.0,15.2,1009.6,Clear,1008.0,536.76,791.28,18.7,104.4636151
4/8/2022,42.0,21.8,32.1,38.5,21.8,30.5,23.1,0.0,0,0.0,18.4,1006.9,Clear,970.2,503.58,741.51,20.2,97.51092338
4/9/2022,41.6,22.2,33.0,38.7,22.2,31.3,23.5,0.0,0,0.0,16.6,1005.0,Clear,977.6,521.7,775.5,19.4,97.38030608
4/10/2022,42.0,25.9,33.4,39.5,25.9,31.5,20.9,0.0,0,0.0,18.4,1004.4,Clear,877.8,541.31,698.06,16.1,89.70907233
4/11/2022,42.0,24.6,33.7,39.7,24.6,31.9,22.8,0.0,0,0.0,18.4,1003.8,Clear,957.6,560.88,768.36,17.4,94.5679197
4/12/2022,39.0,24.9,32.7,36.6,24.9,31.0,22.3,0.0,0,0.0,18.4,1004.0,Partially cloudy,869.7,555.27,729.21,14.1,94.46390528
4/13/2022,39.9,23.5,32.8,37.6,23.5,31.2,26.0,0.0,0,0.0,14.8,1003.3,Partially cloudy,1037.4,611.0,852.8,16.4,104.3033439
4/14/2022,38.6,27.0,32.3,36.7,26.4,30.7,23.1,0.149,100,4.17,27.7,1003.0,"Rain, Partially cloudy",891.66,623.7,746.13,11.6,97.23720733
4/15/2022,40.0,25.5,32.4,37.1,25.5,31.1,27.1,0.0,0,0.0,14.8,1002.9,Partially cloudy,1084.0,691.05,878.04,14.5,107.8271314
4/16/2022,40.0,23.7,32.1,37.6,23.7,30.8,30.0,0.0,0,0.0,20.5,1002.5,Clear,1200.0,711.0,963.0,16.3,115.6493307
4/17/2022,39.9,24.2,32.6,38.4,24.2,31.3,28.2,0.0,0,0.0,9.4,1003.4,Clear,1125.18,682.44,919.32,15.7,110.2314091
4/18/2022,42.0,24.4,33.4,40.3,24.4,32.1,27.0,0.0,0,0.0,9.4,1005.2,Clear,1134.0,658.8,901.8,17.6,105.8103129
4/19/2022,43.0,25.3,34.3,40.0,25.3,32.8,25.8,0.0,0,0.0,18.4,1006.9,Clear,1109.4,652.74,884.94,17.7,101.3811778
4/20/2022,41.0,27.0,33.8,38.8,26.4,32.2,22.6,0.0,0,0.0,19.8,1005.5,Partially cloudy,926.6,610.2,763.88,14.0,93.90725385
4/21/2022,36.0,25.8,31.4,33.8,25.8,30.1,28.7,0.0,0,0.0,18.4,1006.8,Partially cloudy,1033.2,740.46,901.18,10.2,113.845236
4/22/2022,38.0,24.6,31.5,36.9,24.6,30.3,29.3,0.285,100,4.17,27.7,1007.9,"Rain, Partially cloudy",1113.4,720.78,922.95,13.4,115.1719914
4/23/2022,40.0,22.8,31.7,36.6,22.8,30.2,25.8,0.0,0,0.0,18.4,1007.9,Clear,1032.0,588.24,817.86,17.2,105.6150872
4/24/2022,39.0,23.9,32.4,36.4,23.9,30.8,23.6,0.0,0,0.0,21.0,1006.0,Clear,920.4,564.04,764.64,15.1,98.49296572
4/25/2022,40.1,24.7,33.7,38.6,24.7,32.1,23.5,0.0,0,0.0,46.4,1004.8,Partially cloudy,942.35,580.45,791.95,15.4,96.42469155
4/26/2022,39.8,27.4,33.5,38.1,26.9,31.8,22.6,0.0,0,0.0,16.6,1005.2,Partially cloudy,899.48,619.24,757.1,12.4,94.28362552
4/27/2022,42.0,24.2,33.9,38.5,24.2,32.1,23.7,0.0,0,0.0,20.5,1004.8,Clear,995.4,573.54,803.43,17.8,96.67652177
4/28/2022,43.0,23.7,34.6,41.0,23.7,32.9,23.3,0.0,0,0.0,18.4,1004.6,Clear,1001.9,552.21,806.18,19.3,94.71783399
4/29/2022,43.3,27.6,35.8,40.4,27.7,33.7,20.2,0.0,0,0.0,16.7,1003.9,Clear,874.66,557.52,723.16,15.7,85.43384736
4/30/2022,43.2,27.5,35.6,40.7,27.0,33.4,17.8,0.0,0,0.0,14.8,1001.2,Clear,768.96,489.5,633.68,15.7,79.19942312
5/1/2022,40.0,28.2,33.9,42.3,28.3,34.0,32.4,0.0,0,0.0,22.3,1000.3,Partially cloudy,1296.0,913.68,1098.36,11.8,117.1610878
5/1/2022,40.0,28.2,33.9,42.3,28.3,34.0,32.4,0.0,0,0.0,22.3,1000.3,Partially cloudy,1296.0,913.68,1098.36,11.8,117.1610878
5/2/2022,40.0,28.4,34.1,42.0,30.3,35.5,41.7,0.0,0,0.0,22.3,1000.4,Partially cloudy,1668.0,1184.28,1421.97,11.6,133.7275129
5/3/2022,37.7,29.0,33.2,42.1,31.3,36.2,49.2,0.0,0,0.0,20.5,1003.2,Partially cloudy,1854.84,1426.8,1633.44,8.7,147.2085085
5/4/2022,37.2,24.0,31.1,43.1,24.0,33.5,54.8,0.97,100,4.17,27.7,1005.6,"Rain, Partially cloudy",2038.56,1315.2,1704.28,13.2,161.9176843
5/5/2022,37.0,23.5,30.0,37.6,23.5,30.5,53.2,0.0,0,0.0,9.8,1006.2,Partially cloudy,1968.4,1250.2,1596.0,13.5,164.8809215
5/6/2022,38.0,25.7,32.3,40.8,25.7,33.2,44.5,0.0,0,0.0,17.9,1005.5,Partially cloudy,1691.0,1143.65,1437.35,12.3,143.9275317
5/7/2022,39.3,27.3,33.4,39.8,28.3,33.4,36.2,0.0,0,0.0,11.2,1005.0,Partially cloudy,1422.66,988.26,1209.08,12.0,126.0750385
5/8/2022,40.0,27.5,33.6,42.4,28.6,34.5,39.6,0.0,0,0.0,18.4,1003.3,Clear,1584.0,1089.0,1330.56,12.5,131.7567549
5/9/2022,39.3,28.5,33.8,43.0,30.8,36.1,45.3,0.0,0,0.0,20.5,1003.0,Clear,1780.29,1291.05,1531.14,10.8,140.0142593
5/10/2022,38.9,29.8,33.8,44.8,31.3,36.5,45.9,0.0,0,0.0,22.3,1003.4,Clear,1785.51,1367.82,1551.42,9.1,140.8377977
5/11/2022,40.4,29.0,34.6,47.8,30.3,37.8,44.4,0.0,0,0.0,14.8,1001.4,Clear,1793.76,1287.6,1536.24,11.4,136.1381403
5/12/2022,43.0,30.0,35.9,45.4,33.3,38.8,41.8,0.0,0,0.0,16.6,999.7,Clear,1797.4,1254.0,1500.62,13.0,128.5157265
5/13/2022,44.0,28.8,35.0,46.1,31.9,38.0,45.9,0.0,0,0.0,18.4,997.4,Clear,2019.6,1321.92,1606.5,15.2,136.8188104
5/14/2022,44.0,29.0,37.2,44.0,32.4,37.0,28.4,0.0,0,0.0,18.3,997.6,Clear,1249.6,823.6,1056.48,15.0,102.4472594
5/15/2022,45.3,27.6,37.0,45.3,27.8,36.1,21.3,0.0,0,0.0,20.0,998.7,Clear,964.89,587.88,788.1,17.7,87.0363759
5/16/2022,41.6,31.3,37.4,39.6,31.5,35.5,18.1,0.0,0,0.0,20.6,998.9,Partially cloudy,752.96,566.53,676.94,10.3,78.82545717
5/17/2022,42.0,28.4,34.6,41.5,28.4,34.5,31.2,0.0,0,0.0,13.0,1000.1,Partially cloudy,1310.4,886.08,1079.52,13.6,113.1136269
5/18/2022,41.0,31.6,35.8,41.3,32.1,36.1,31.0,0.0,0,0.0,27.7,1001.9,Partially cloudy,1271.0,979.6,1109.8,9.4,110.2506493
5/19/2022,43.0,28.8,36.2,44.0,30.4,36.7,32.6,0.0,0,0.0,14.8,1001.2,Clear,1401.8,938.88,1180.12,14.2,112.5419066
5/20/2022,44.1,29.6,37.0,44.1,32.5,37.3,30.6,0.525,100,8.33,27.7,998.2,"Rain, Partially cloudy",1349.46,905.76,1132.2,14.5,107.1317563
5/21/2022,42.2,26.7,34.8,42.0,27.7,34.2,30.8,0.979,100,4.17,26.9,996.1,"Rain, Partially cloudy",1299.76,822.36,1071.84,15.5,111.8565634
5/22/2022,39.2,24.6,32.2,40.4,24.6,32.8,44.9,0.0,0,0.0,20.5,995.3,Partially cloudy,1760.08,1104.54,1445.78,14.6,144.8907924
5/23/2022,31.0,18.0,25.7,32.6,18.0,26.6,71.2,18.988,100,12.5,40.7,998.7,"Rain, Partially cloudy",2207.2,1281.6,1829.84,13.0,201.0407578
5/24/2022,32.0,20.0,26.3,35.6,20.0,27.7,75.1,17.357,100,8.33,63.0,1004.5,"Rain, Partially cloudy",2403.2,1502.0,1975.13,12.0,198.0195638
5/25/2022,33.8,24.6,29.1,37.0,24.6,31.2,66.6,0.0,0,0.0,13.0,1005.2,Partially cloudy,2251.08,1638.36,1938.06,9.2,180.1694423
5/26/2022,36.0,25.0,30.6,37.8,25.0,32.2,59.1,0.0,0,0.0,11.2,1003.0,Clear,2127.6,1477.5,1808.46,11.0,168.1000756
5/27/2022,38.8,27.0,32.4,42.8,29.6,34.5,50.5,0.0,0,0.0,28.2,999.8,Partially cloudy,1959.4,1363.5,1636.2,11.8,151.8053656
5/28/2022,40.0,28.2,34.4,46.5,29.6,38.3,46.6,0.0,0,0.0,13.0,998.0,Partially cloudy,1864.0,1314.12,1603.04,11.8,139.7157027
5/29/2022,41.0,29.0,34.0,47.0,31.4,38.2,50.4,0.0,0,0.0,14.8,998.2,Partially cloudy,2066.4,1461.6,1713.6,12.0,145.6216595
5/30/2022,39.8,25.1,31.4,47.3,25.1,34.7,59.4,15.371,100,4.17,16.6,999.6,"Rain, Partially cloudy",2364.12,1490.94,1865.16,14.7,164.6365369
5/31/2022,39.2,24.5,32.9,43.2,24.5,35.2,49.2,0.0,0,0.0,9.4,999.8,Partially cloudy,1928.64,1205.4,1618.68,14.7,148.3241964
6/1/2022,41.8,26.8,35.0,42.1,29.1,36.0,38.7,0.0,0,0.0,11.2,1000.2,Partially cloudy,1617.66,1037.16,1354.5,15.0,126.2813785
6/2/2022,41.5,28.7,35.4,43.8,29.7,35.8,32.8,0.0,0,0.0,10.8,999.8,Partially cloudy,1361.2,941.36,1161.12,12.8,114.6482076
6/3/2022,43.2,27.2,35.6,40.4,28.1,34.8,28.5,0.0,0,0.0,15.4,998.9,Partially cloudy,1231.2,775.2,1014.6,16.0,105.416296
6/4/2022,45.0,29.3,36.5,45.0,30.0,35.8,27.0,0.0,0,0.0,16.6,999.3,Partially cloudy,1215.0,791.1,985.5,15.7,100.6703796
6/5/2022,44.0,30.5,37.3,44.0,29.2,36.0,20.8,0.0,0,0.0,17.4,999.5,Partially cloudy,915.2,634.4,775.84,13.5,85.54963944
6/6/2022,44.0,29.0,36.8,44.0,29.5,35.8,23.8,0.0,0,0.0,18.0,998.7,Clear,1047.2,690.2,875.84,15.0,93.12948216
6/7/2022,43.2,30.8,37.3,42.0,30.6,36.0,22.2,0.0,0,0.0,23.2,998.3,Clear,959.04,683.76,828.06,12.4,88.85522866
6/8/2022,44.0,31.9,37.3,44.0,31.0,36.0,21.5,0.0,0,0.0,29.6,998.1,Clear,946.0,685.85,801.95,12.1,87.21506412
6/9/2022,44.0,30.2,37.5,44.0,30.1,37.1,24.6,0.0,0,0.0,16.3,997.1,Clear,1082.4,742.92,922.5,13.8,94.02599021
6/10/2022,43.2,32.0,37.8,44.4,32.0,37.9,26.1,0.0,0,0.0,30.4,997.8,Clear,1127.52,835.2,986.58,11.2,96.80936651
6/11/2022,44.0,32.1,37.7,44.1,30.6,37.0,22.1,0.0,0,0.0,27.4,998.0,Clear,972.4,709.41,833.17,11.9,88.20220621
6/12/2022,43.0,32.0,37.7,43.2,30.6,37.4,24.7,0.0,0,0.0,21.1,999.3,Clear,1062.1,790.4,931.19,11.0,93.98283443
6/13/2022,43.0,33.2,37.6,45.3,33.6,38.4,29.2,0.0,0,0.0,16.6,1001.2,Partially cloudy,1255.6,969.44,1097.92,9.8,103.3459919
6/14/2022,39.2,32.0,35.3,43.7,32.0,37.3,38.0,0.0,0,0.0,21.4,1000.8,Partially cloudy,1489.6,1216.0,1341.4,7.2,124.3072077
6/15/2022,42.0,30.0,36.1,46.4,31.3,38.8,39.3,0.0,0,0.0,23.0,999.0,Partially cloudy,1650.6,1179.0,1418.73,12.0,124.2562085
6/16/2022,39.6,28.2,34.1,44.9,30.8,37.1,46.1,0.74,100,4.17,23.2,999.8,"Rain, Partially cloudy",1825.56,1300.02,1572.01,11.4,140.0862739
6/17/2022,36.0,25.0,29.2,41.3,25.0,32.3,70.8,17.506,100,12.5,19.3,1001.1,"Rain, Partially cloudy",2548.8,1770.0,2067.36,11.0,180.8373179
6/18/2022,32.0,26.1,28.9,37.7,26.1,32.6,74.1,0.618,100,8.33,18.0,1002.0,"Rain, Partially cloudy",2371.2,1934.01,2141.49,5.9,182.6939385
6/19/2022,31.0,25.2,28.3,36.5,25.2,31.4,74.4,0.06,100,4.17,16.6,1001.4,"Rain, Partially cloudy",2306.4,1874.88,2105.52,5.8,186.1245568
6/20/2022,32.3,25.0,29.0,38.1,25.0,31.3,65.6,0.0,0,0.0,14.4,999.7,Partially cloudy,2118.88,1640.0,1902.4,7.3,180.2384361
6/21/2022,34.0,26.3,30.2,38.4,26.3,33.0,61.2,0.51,100,4.17,18.4,999.0,"Rain, Partially cloudy",2080.8,1609.56,1848.24,7.7,171.571392
6/22/2022,38.0,25.0,31.0,44.8,25.0,34.4,59.3,0.0,0,0.0,18.4,1003.5,Partially cloudy,2253.4,1482.5,1838.3,13.0,166.4015592
6/23/2022,38.0,27.2,33.1,43.0,29.9,35.6,48.1,0.0,0,0.0,20.5,1004.4,Partially cloudy,1827.8,1308.32,1592.11,10.8,146.2034226
6/24/2022,40.0,27.0,33.3,41.4,27.9,33.7,38.6,0.0,0,0.0,14.8,1001.9,Clear,1544.0,1042.2,1285.38,13.0,130.8511933
6/25/2022,40.0,26.8,34.3,43.5,28.2,34.6,34.8,0.0,0,0.0,14.8,999.2,Clear,1392.0,932.64,1193.64,13.2,121.0792752
6/26/2022,39.9,29.9,35.0,49.8,31.6,40.1,48.0,0.0,0,0.0,24.1,1000.1,Partially cloudy,1915.2,1435.2,1680.0,10.0,139.3569846
6/27/2022,39.9,31.2,35.7,52.7,36.8,42.6,51.1,0.0,0,0.0,18.4,1001.1,Partially cloudy,2038.89,1594.32,1824.27,8.7,140.127498
6/28/2022,41.0,31.5,35.9,51.3,37.9,43.8,53.1,0.0,0,0.0,16.6,998.3,Partially cloudy,2177.1,1672.65,1906.29,9.5,141.1509678
6/29/2022,40.0,30.3,34.9,50.4,35.5,41.5,53.8,0.0,0,0.0,18.4,995.9,Partially cloudy,2152.0,1630.14,1877.62,9.7,145.4948418
6/30/2022,32.0,24.9,27.7,40.2,24.9,31.3,88.2,104.603,100,16.67,20.5,999.3,"Rain, Partially cloudy",2822.4,2196.18,2443.14,7.1,183.2757364
