date,AQI,PM2.5,PM10,NO2,SO2,CO,Ozone,fire_count,total_frp,mean_frp,max_frp,mean_wind_kmh,std_wind_kmh,total_frp_lag1,fire_count_lag1,mean_wind_lag1,fire_count_fw,total_frp_fw,weighted_frp_fw,mean_dist_km,min_dist_km,mean_bearing_deg,mean_wind_dir_deg,mean_wind_dir_cos,mean_wind_dir_sin,weighted_frp_lag1,fire_wind_ang_diff,fire_wind_alignment,fire_wind_alignment01,weighted_frp_aligned
2022-03-07,254,129.2,234.23,50.76,6.57,1.16,20.06,9.0,18.98,2.108888888888889,3.24,0.340625,0.5037915452373448,52.96,9.0,0.1270833333333333,9.0,18.98,0.13131246763794216,176.68155658583143,20.02537403100558,168.7472599709091,,,,0.7879834299808944,,,,
2022-03-08,282,145.6,237.18,43.36,5.95,0.99,12.66,35.0,149.94,4.284,15.96,0.3885416666666666,0.5983960652253597,18.98,9.0,0.340625,35.0,149.94,0.7126953611346613,270.0286293558735,49.8420301971639,158.27332630578553,,,,0.13131246763794216,,,,
2022-03-09,173,86.63,183.86,33.09,5.58,0.58,13.61,27.0,76.87,2.8470370370370373,8.41,0.3333333333333333,0.4964434915988698,149.94,35.0,0.3885416666666666,27.0,76.87,1.4801546362417757,278.61380377712777,8.019392733263622,163.16477154441804,,,,0.7126953611346613,,,,
2022-03-10,150,69.99,141.85,25.92,5.51,0.5,14.42,53.0,159.63,3.01188679245283,13.09,0.4822916666666666,0.778797290248397,76.87,27.0,0.3333333333333333,53.0,159.63,0.7626405650971019,319.9133134743635,11.074352894721732,126.23378327458602,,,,1.4801546362417757,,,,
2022-03-11,177,89.92,164.82,28.16,5.61,0.55,12.94,35.0,139.11,3.974571428571429,25.14,0.3833333333333333,0.5763161900182859,159.63,53.0,0.4822916666666666,35.0,139.11,1.193745464075095,275.6531968504286,11.039320506719152,161.3402077897108,,,,0.7626405650971019,,,,
2022-03-12,181,83.12,178.02,31.83,8.14,0.59,11.86,24.0,59.37,2.47375,10.69,0.2617021276595744,0.394343440452206,139.11,35.0,0.3833333333333333,24.0,59.37,0.4333500440503814,314.4433773614325,10.92033349923748,174.49375964246792,,,,1.193745464075095,,,,
2022-03-13,220,106.78,208.46,34.5,8.05,0.8,8.36,33.0,170.94,5.18,22.4,0.1684210526315789,0.3166524230112257,59.37,24.0,0.2617021276595744,33.0,170.94,1.0902755457997884,287.69944958182185,34.11483930229279,161.89049775503554,,,,0.4333500440503814,,,,
2022-03-14,255,125.69,233.95,31.36,8.64,1.05,5.66,23.0,86.8,3.773913043478261,10.44,0.1431578947368421,0.299876794409484,170.94,33.0,0.1684210526315789,23.0,86.8,0.25988431577888566,327.523996167958,189.62491136124558,178.3570213888836,,,,1.0902755457997884,,,,
2022-03-15,269,138.44,264.19,16.41,9.21,1.07,5.97,25.0,53.96,2.1584,6.96,0.2614583333333333,0.478015589190114,86.8,23.0,0.1431578947368421,25.0,53.96,0.3096182889050887,316.6743347003947,11.328383936180382,153.2940517830532,,,,0.25988431577888566,,,,
2022-03-16,228,95.12,216.2,18.71,8.01,0.68,5.33,42.0,178.78,4.256666666666667,18.93,0.4510416666666667,0.6824097845393834,53.96,25.0,0.2614583333333333,42.0,178.78,0.6914779627296426,328.2861272607886,49.68989116353876,161.73747274957998,,,,0.3096182889050887,,,,
2022-03-17,221,121.13,219.67,24.51,8.59,0.93,6.19,41.0,147.46,3.596585365853658,10.42,0.2552083333333333,0.5213080292912328,178.78,42.0,0.4510416666666667,41.0,147.46,0.5813667063362259,327.2734285179705,27.158793030140448,164.0596948335666,,,,0.6914779627296426,,,,
2022-03-18,301,154.35,218.23,22.48,9.65,1.4,5.08,25.0,99.84,3.9936,12.32,0.39375,0.6081572684412269,147.46,41.0,0.2552083333333333,25.0,99.84,0.353981391163921,319.39146617747025,76.78203007328376,164.954131063143,,,,0.5813667063362259,,,,
2022-03-19,216,104.8,186.04,15.79,8.61,1.11,4.18,15.0,53.08,3.5386666666666664,7.29,0.33125,0.5361289122275685,99.84,25.0,0.39375,15.0,53.08,0.18094318854794295,367.13632604519825,126.89592073848185,165.2652482735134,,,,0.353981391163921,,,,
2022-03-20,241,96.02,199.8,62.7,9.71,1.01,4.29,33.0,143.97,4.362727272727272,21.61,0.1177083333333333,0.3250893939135629,53.08,15.0,0.33125,33.0,143.97,1.14528859357266,316.9411176507019,51.12418651266426,159.56544322924287,,,,0.18094318854794295,,,,
2022-03-21,244,146.2,257.8,28.46,13.77,1.4,4.89,64.0,291.01,4.54703125,33.6,0.1999999999999999,0.3738843052124688,143.97,33.0,0.1177083333333333,64.0,291.01,1.4026900917876886,305.9656076146533,14.799802876614255,172.95770509389058,,,,1.14528859357266,,,,
2022-03-22,169,75.06,188.92,18.07,8.63,0.73,7.08,43.0,164.4,3.8232558139534887,23.19,0.409375,0.7219969565470189,291.01,64.0,0.1999999999999999,43.0,164.4,0.9549032326483659,312.25548380977415,10.614356141125398,157.90583012561228,,,,1.4026900917876886,,,,
2022-03-23,215,106.34,259.97,27.7,10.45,1.25,7.17,26.0,211.39,8.130384615384616,27.48,0.1541666666666666,0.3240911719243494,164.4,43.0,0.409375,26.0,211.39,1.2817968583484385,278.9178108962896,86.67630948890837,165.2490721079222,,,,0.9549032326483659,,,,
2022-03-24,272,115.45,314.89,16.62,13.65,1.82,5.84,26.0,251.47,9.671923076923076,24.24,0.2053191489361702,0.4067619370010132,211.39,26.0,0.1541666666666666,26.0,251.47,12.616671818195435,171.55982399953078,3.0952549160789937,166.98407695639423,,,,1.2817968583484385,,,,
2022-03-25,208,92.25,230.52,9.85,9.43,0.96,8.29,30.0,226.89,7.563,58.24,0.1947916666666666,0.3950668941802046,251.47,26.0,0.2053191489361702,30.0,226.89,0.8188708791796847,336.26685619855886,21.705320791200634,165.62744517487488,,,,12.616671818195435,,,,
2022-03-26,220,91.62,274.15,11.3,11.24,0.75,12.77,72.0,265.31,3.684861111111111,49.71,0.4885416666666666,0.8863728325290741,226.89,30.0,0.1947916666666666,72.0,265.31,1.4092175010817551,333.44429859550957,5.987094926059427,170.56191697601093,,,,0.8188708791796847,,,,
2022-03-27,201,93.61,240.58,11.29,11.18,0.96,15.75,49.0,206.64,4.217142857142857,29.08,0.0854166666666666,0.1817917644285215,265.31,72.0,0.4885416666666666,49.0,206.64,0.9500954769055118,316.6026988102406,10.276674053468174,172.07417707317745,,,,1.4092175010817551,,,,
2022-03-28,264,116.25,315.46,12.55,17.62,1.87,6.09,45.0,135.62,3.013777777777778,10.82,0.1072916666666666,0.27115534163694,206.64,49.0,0.0854166666666666,45.0,135.62,0.586325738591731,364.4088274683956,19.784448332477407,169.90722811936268,,,,0.9500954769055118,,,,
2022-03-29,287,138.58,350.07,10.27,19.08,1.69,6.08,65.0,412.19,6.341384615384615,34.42,0.146875,0.3201818973152934,135.62,45.0,0.1072916666666666,65.0,412.19,1.1810550838310925,374.8712153684832,19.27801589781085,172.1415337985211,,,,0.586325738591731,,,,
2022-03-30,310,196.84,413.05,10.14,41.66,2.51,8.82,99.0,378.8,3.8262626262626265,14.18,0.1333333333333333,0.2979461861218589,412.19,65.0,0.146875,99.0,378.8,1.2315656769788053,378.5468248426475,10.652491200378256,175.96164772902762,,,,1.1810550838310925,,,,
2022-03-31,254,98.54,284.67,177.31,15.96,0.92,65.05,84.0,341.48,4.065238095238096,32.98,0.303125,0.542014395808043,378.8,99.0,0.1333333333333333,84.0,341.48,1.4668988317729283,360.40553267338254,18.19738405731103,171.39518004327863,,,,1.2315656769788053,,,,
2022-04-01,214,99.98,245.53,37.06,10.11,0.44,47.41,62.0,263.08,4.243225806451613,40.34,0.38,0.6427335240818883,341.48,84.0,0.303125,62.0,263.08,0.8702940139819996,376.24399580778953,10.992697730240382,167.63662934014656,,,,1.4668988317729283,,,,
2022-04-02,243,109.14,288.12,11.47,22.11,0.83,42.17,45.0,122.34,2.7186666666666666,15.15,0.2021739130434783,0.4996654399090104,263.08,62.0,0.38,45.0,122.34,0.5860481103924183,368.3248887286842,19.168178851076163,173.48276079193033,,,,0.8702940139819996,,,,
2022-04-03,234,92.99,257.79,11.74,28.66,1.16,49.96,67.0,209.61,3.1285074626865668,15.68,0.2102564102564102,0.4441801856184461,122.34,45.0,0.2021739130434783,67.0,209.60999999999999,0.6819794803568904,371.0078792522152,88.96736335659685,166.14393570768084,,,,0.5860481103924183,,,,
2022-04-04,289,115.62,336.1,9.15,45.45,0.89,35.77,91.0,242.75,2.667582417582417,12.29,0.4208333333333333,0.5456453731494812,209.61,67.0,0.2102564102564102,91.0,242.75,0.913497163774306,376.9011924041115,11.970758609403733,170.5517314814099,,,,0.6819794803568904,,,,
2022-04-05,251,112.37,302.26,11.34,45.05,0.84,39.92,92.0,305.0,3.315217391304348,18.82,0.2619718309859155,0.599134184155555,242.75,91.0,0.4208333333333333,92.0,305.0,1.0064443648478614,405.1149096933114,13.085600289064283,173.4248149768281,,,,0.913497163774306,,,,
2022-04-06,289,143.22,369.49,12.62,73.29,1.05,37.86,74.0,285.62,3.8597297297297297,53.42,0.2486111111111111,0.532068261943674,305.0,92.0,0.2619718309859155,74.0,285.62,1.0657365296412546,389.3639488121494,22.22964537786647,170.86151888677568,,,,1.0064443648478614,,,,
2022-04-07,347,222.39,401.14,13.51,102.27,1.14,35.23,71.0,215.71,3.038169014084507,22.89,0.2352112676056338,0.469984374071338,285.62,74.0,0.2486111111111111,71.0,215.70999999999998,0.7742864284640736,391.90885266120625,10.895654896134939,169.18388315368622,,,,1.0657365296412546,,,,
2022-04-08,313,192.1,257.82,12.84,60.07,0.78,42.91,111.0,482.02,4.342522522522523,39.95,0.2236111111111111,0.5353669415721571,215.71,71.0,0.2352112676056338,111.0,482.02,2.4321631936303607,453.89279327596074,49.825976519691466,144.604938209289,,,,0.7742864284640736,,,,
2022-04-09,292,237.21,374.81,10.19,84.44,1.19,32.07,127.0,550.02,4.330866141732283,23.45,0.2333333333333333,0.6547765988229859,482.02,111.0,0.2236111111111111,127.0,550.02,1.6248389150597624,471.3079315474614,23.346457850785146,157.52645844441633,,,,2.4321631936303607,,,,
2022-04-10,325,187.48,344.34,8.31,87.88,0.85,35.98,185.0,761.41,4.11572972972973,46.02,0.1305555555555555,0.2616643918615102,550.02,127.0,0.2333333333333333,185.0,761.41,2.2043324105626514,437.94506226255186,27.416726903919734,166.51454977423407,,,,1.6248389150597624,,,,
2022-04-11,295,307.96,358.11,12.42,100.35,1.13,19.98,123.0,479.55,3.898780487804878,32.14,3.3842808656234324,5.226598589918819,761.41,185.0,0.1305555555555555,123.0,479.55,2.055827336806668,366.607014986918,10.888615461070497,171.69139377489148,,,,2.2043324105626514,,,,
2022-04-12,244,127.14,277.88,10.48,67.15,1.17,15.03,23.0,78.05,3.393478260869565,11.12,3.3842808656234324,5.226598589918819,479.55,123.0,3.3842808656234324,23.0,78.05,0.366433492911889,395.38644248160443,10.864099861546457,156.30484231256332,,,,2.055827336806668,,,,
2022-04-13,323,174.31,390.53,9.89,11.29,1.57,11.37,51.0,263.03,5.157450980392157,49.01,3.3842808656234324,5.226598589918819,78.05,23.0,3.3842808656234324,51.0,263.03,1.3421668380313918,340.7874921990319,32.51154773843015,156.37090991745754,,,,0.366433492911889,,,,
2022-04-14,287,118.18,343.81,8.12,7.86,0.45,21.09,57.0,225.25,3.951754385964912,26.06,3.3842808656234324,5.226598589918819,263.03,51.0,3.3842808656234324,57.0,225.25,1.407782286380032,287.3915783093163,15.092413927632089,146.98081666730934,,,,1.3421668380313918,,,,
2022-04-15,190,82.38,177.24,8.2,5.59,0.55,39.99,122.0,736.16,6.0340983606557375,50.87,3.3842808656234324,5.226598589918819,225.25,57.0,3.3842808656234324,122.0,736.16,6.2030573980680295,326.23475681554584,23.0724001246431,132.40884491839313,,,,1.407782286380032,,,,
2022-04-16,257,95.16,254.7,10.89,15.89,0.68,65.24,75.0,487.09,6.494533333333333,230.57,3.3842808656234324,5.226598589918819,736.16,122.0,3.3842808656234324,75.0,487.09,1.9296865954094968,294.4358285973043,10.82756970983421,156.51863907956977,,,,6.2030573980680295,,,,
2022-04-17,272,130.14,251.29,11.44,10.19,0.94,44.14,75.0,209.74,2.796533333333333,13.57,3.3842808656234324,5.226598589918819,487.09,75.0,3.3842808656234324,75.0,209.74,2.783672968747978,304.7468282570801,5.14368255246568,164.80863141881218,,,,1.9296865954094968,,,,
2022-04-18,280,153.78,295.27,12.63,20.03,1.47,13.23,140.0,574.81,4.105785714285714,30.66,3.3842808656234324,5.226598589918819,209.74,75.0,3.3842808656234324,140.0,574.81,3.2123642490367383,349.4966044106006,49.34404843798058,144.65529428350703,,,,2.783672968747978,,,,
2022-04-19,328,217.62,454.54,26.28,47.55,1.25,23.3,202.0,741.66,3.6715841584158415,19.65,3.3842808656234324,5.226598589918819,574.81,140.0,3.3842808656234324,202.0,741.66,4.300393046745839,304.70126913480107,18.73477422492357,142.99853494123,,,,3.2123642490367383,,,,
2022-04-20,286,149.35,295.44,51.47,70.15,0.8,52.6,340.0,2522.96,7.420470588235294,44.7,0.0538461538461538,0.1450022104163968,741.66,202.0,3.3842808656234324,340.0,2522.96,12.61203782118851,306.8587942341069,29.020844611563046,148.19138672125598,,,,4.300393046745839,,,,
2022-04-21,320,158.74,404.39,51.06,66.06,0.85,45.57,67.0,417.71,6.2344776119402985,29.66,0.225,0.3881393743399959,2522.96,340.0,0.0538461538461538,67.0,417.71,1.4220799086654279,294.77947976535484,100.8396211417348,124.13715839331712,,,,12.61203782118851,,,,
2022-04-22,188,71.85,188.81,49.96,42.0,0.68,70.31,154.0,1090.65,7.082142857142856,95.66,0.2869565217391304,0.5805456468546133,417.71,67.0,0.225,154.0,1090.6499999999999,5.921837862616245,261.10730602454703,19.070101057996705,165.04420461124255,,,,1.4220799086654279,,,,
2022-04-23,269,151.76,280.78,52.49,60.66,0.94,68.15,250.0,1368.88,5.47552,47.34,0.3126315789473684,0.5621467411331578,1090.65,154.0,0.2869565217391304,250.0,1368.88,7.781503711400517,310.1742016655303,37.88391361057491,138.10220169411429,,,,5.921837862616245,,,,
2022-04-24,282,153.34,368.79,49.99,74.81,0.83,87.03,928.0,7291.52,7.857241379310345,119.06,0.4852631578947368,0.7766497089658438,1368.88,250.0,0.3126315789473684,928.0,7291.52,37.39684884816465,262.7335583073836,12.245242724148326,144.77783235712178,,,,7.781503711400517,,,,
2022-04-25,278,135.6,391.66,48.93,64.03,0.73,85.59,990.0,5233.7,5.2865656565656565,117.81,0.3221052631578947,0.5869464703144212,7291.52,928.0,0.4852631578947368,990.0,5233.7,31.98301538960795,298.13629757932944,10.928756312962497,146.83925250374898,,,,37.39684884816465,,,,
2022-04-26,226,89.17,206.28,51.9,50.22,0.8,81.84,839.0,5247.28,6.254207389749702,50.92,0.3399999999999999,0.6407110411861748,5233.7,990.0,0.3221052631578947,839.0,5247.28,28.698315773084087,298.03490326463447,2.3802204712734176,143.51939890809888,,,,31.98301538960795,,,,
2022-04-27,348,330.82,452.89,58.08,65.72,2.02,41.71,1087.0,9892.75,9.100965961361544,95.09,0.3273684210526316,0.66001968140596,5247.28,839.0,0.3399999999999999,1087.0,9892.75,54.74063367864775,294.5223816884052,6.843857027733255,146.31013760310907,,,,28.698315773084087,,,,
2022-04-28,387,233.44,332.7,56.12,38.75,1.49,75.73,582.0,5268.2,9.05189003436426,82.01,0.1921348314606741,0.5061496183534532,9892.75,1087.0,0.3273684210526316,582.0,5268.2,24.993916440767425,365.664586490992,24.52572121827205,143.50545119309322,,,,54.74063367864775,,,,
2022-04-29,413,267.08,391.34,54.89,41.51,1.34,63.83,2104.0,19710.34,9.368032319391634,121.32,0.4172413793103448,0.7943414555688786,5268.2,582.0,0.1921348314606741,2104.0,19710.34,107.74852611100037,275.744895510017,8.666944006083662,142.41871154190716,,,,24.993916440767425,,,,
2022-04-30,360,197.42,290.64,54.05,83.79,1.32,29.18,4311.0,28315.83,6.568274182324287,54.21,0.2210526315789473,0.4841959197368455,19710.34,2104.0,0.4172413793103448,4311.0,28315.83,158.11678314733606,271.4040147986734,10.331074026361101,141.19405232455614,,,,107.74852611100037,,,,
2022-05-01,226,166.64,272.39,47.73,10.37,1.32,14.59,1839.0,11868.84,6.453964110929853,78.22,0.6527472527472528,1.16077949474008,28315.83,4311.0,0.2210526315789473,1839.0,11868.84,44.38683095430388,331.4645853912572,26.881303778797715,141.3364839862976,,,,158.11678314733606,,,,
2022-05-02,289,116.44,226.9,42.34,33.06,0.91,12.56,2348.0,14514.23,6.181528960817717,62.22,0.9563829787234044,1.2275124343489778,11868.84,1839.0,0.6527472527472528,2348.0,14514.23,61.3535418552832,312.4525230759637,15.262256102724379,141.6592016708761,,,,44.38683095430388,,,,
2022-05-03,286,155.22,214.71,37.56,11.29,0.94,9.7,47.0,376.97,8.02063829787234,137.86,0.4957446808510638,0.8372914464923499,14514.23,2348.0,0.9563829787234044,47.0,376.96999999999997,1.3049696489917035,279.2723119267211,136.94212384593604,139.69186810107988,,,,61.3535418552832,,,,
2022-05-04,324,147.9,352.92,21.57,26.81,0.93,42.71,1516.0,9492.26,6.261385224274407,87.85,0.4703296703296704,1.0105547987224648,376.97,47.0,0.4957446808510638,1516.0,9492.26,34.78591706265233,319.5579644375956,23.66997550428722,143.50295657343582,,,,1.3049696489917035,,,,
2022-05-05,365,122.14,400.61,4.82,27.5,0.92,43.68,2292.0,10724.14,4.678944153577661,25.09,0.0947368421052631,0.2590360284859065,9492.26,1516.0,0.4703296703296704,2292.0,10724.14,35.43573863147111,324.2136603759368,32.49903999919119,143.52247011068937,,,,34.78591706265233,,,,
2022-05-06,364,223.23,399.48,4.64,26.72,1.5,43.44,1452.0,8327.91,5.73547520661157,80.96,0.2659574468085106,0.5221035186543571,10724.14,2292.0,0.0947368421052631,1452.0,8327.91,29.975189349258912,304.04815833788496,25.594691636668205,143.04213958155879,,,,35.43573863147111,,,,
2022-05-07,335,169.8,320.74,3.65,28.74,1.45,54.13,1503.0,12588.85,8.37581503659348,97.15,0.1705263157894736,0.3792135434476919,8327.91,1452.0,0.2659574468085106,1503.0,12588.85,51.04034058851782,280.3517469863156,6.943522428816952,147.41294301696593,,,,29.975189349258912,,,,
2022-05-08,312,140.79,204.26,3.55,26.67,1.01,92.53,1309.0,7871.71,6.013529411764706,87.73,0.3168421052631579,0.8149732578276688,12588.85,1503.0,0.1705263157894736,1309.0,7871.71,34.10038838864464,278.5017605390653,10.887855934218742,148.94232198771203,,,,51.04034058851782,,,,
2022-05-09,267,103.11,152.61,2.81,26.07,0.84,86.57,785.0,4307.54,5.487312101910828,76.4,0.6053191489361702,0.9360598066175362,7871.71,1309.0,0.3168421052631579,785.0,4307.54,15.578739872230152,290.1829531550525,27.235646164417595,141.26214586945503,,,,34.10038838864464,,,,
2022-05-10,244,104.13,156.94,2.49,21.87,0.88,51.9,617.0,2692.27,4.3634846029173415,28.59,0.4208333333333333,0.5763618502782262,4307.54,785.0,0.6053191489361702,617.0,2692.27,9.529394032098342,302.0406006378658,58.29521724692852,147.8220575619946,,,,15.578739872230152,,,,
2022-05-11,200,93.53,152.07,2.44,11.04,0.88,47.43,446.0,1881.81,4.219304932735426,27.76,0.409375,0.7321314413193994,2692.27,617.0,0.4208333333333333,446.0,1881.81,6.439642503127138,317.469023323203,42.94295983291197,148.8702998454482,,,,9.529394032098342,,,,
2022-05-12,194,92.97,153.91,2.81,12.21,0.91,49.35,481.0,2985.77,6.207422037422037,38.42,0.425,0.774732551475533,1881.81,446.0,0.409375,481.0,2985.77,11.260283598427415,305.90477069436486,24.203335289328944,150.06890623145568,,,,6.439642503127138,,,,
2022-05-13,242,125.05,237.2,3.05,11.57,1.07,37.57,475.0,2854.62,6.009726315789473,33.01,0.3270833333333333,0.6278583760298794,2985.77,481.0,0.425,475.0,2854.62,10.090149928131337,327.37392721996184,19.468721834582865,154.19889366391874,,,,11.260283598427415,,,,
2022-05-14,310,167.49,268.07,4.09,16.78,1.51,30.78,357.0,2519.06,7.056190476190476,82.03,0.3041666666666666,0.7608743815909453,2854.62,475.0,0.3270833333333333,357.0,2519.06,7.003399319516269,403.2894513948374,55.895574794592946,154.73512351839634,,,,10.090149928131337,,,,
2022-05-15,295,118.54,257.73,3.57,24.06,1.24,33.43,648.0,5783.29,8.92483024691358,109.94,0.5187499999999999,0.9998223526417608,2519.06,357.0,0.3041666666666666,648.0,5783.29,20.232097326692568,364.969433739242,26.384530742205396,152.32669907118964,,,,7.003399319516269,,,,
2022-05-16,265,128.94,324.32,2.59,16.86,0.76,35.91,334.0,1560.2,4.67125748502994,37.56,0.3739583333333333,0.7228954633120843,5783.29,648.0,0.5187499999999999,334.0,1560.2,4.07288359515725,460.75394801222166,35.74758634886577,157.06507866673246,,,,20.232097326692568,,,,
2022-05-17,206,99.59,220.11,2.16,12.65,0.79,63.21,232.0,1267.36,5.462758620689654,24.34,0.29375,0.5816152644054948,1560.2,334.0,0.3739583333333333,232.0,1267.36,4.0412349188982,396.76577773036877,52.543002057366465,152.67431868265862,,,,4.07288359515725,,,,
2022-05-18,296,128.52,227.35,2.51,14.74,0.93,58.41,369.0,2005.23,5.434227642276423,38.25,0.4645833333333333,0.7599140071387119,1267.36,232.0,0.29375,369.0,2005.23,7.102670161825354,363.5549505193112,14.848075648406715,154.7140717583103,,,,4.0412349188982,,,,
2022-05-19,265,142.69,263.31,3.84,48.0,1.01,43.31,218.0,907.91,4.164724770642201,48.1,0.3614583333333334,0.6886095512226704,2005.23,369.0,0.4645833333333333,218.0,907.91,2.8755080607908363,385.18089950160277,11.217266788962439,164.75525018961275,,,,7.102670161825354,,,,
2022-05-20,288,140.77,251.6,4.89,78.6,0.96,25.7,291.0,1297.28,4.458006872852233,34.12,0.4260416666666666,0.802134624698592,907.91,218.0,0.3614583333333334,291.0,1297.28,4.264800404884575,377.0146161475212,40.37518593357802,157.5465957187448,,,,2.8755080607908363,,,,
2022-05-21,280,117.78,344.59,37.17,38.98,1.04,31.82,213.0,1167.3,5.480281690140845,100.39,0.5,0.7789331435401007,1297.28,291.0,0.4260416666666666,213.0,1167.3,3.5721018413656176,363.968546124626,37.556423882368904,168.04738578372303,,,,4.264800404884575,,,,
2022-05-22,268,125.68,168.44,52.14,83.06,1.21,9.02,227.0,1162.59,5.121541850220264,23.64,0.3010416666666666,0.709706357612138,1167.3,213.0,0.5,227.0,1162.59,3.6838599814581308,339.693860021292,45.60956640160422,156.31061381812356,,,,3.5721018413656176,,,,
2022-05-23,151,32.25,110.82,4.58,4.08,0.85,35.73,20.0,152.24,7.612,53.52,1.3133333333333332,1.6522135224629788,1162.59,227.0,0.3010416666666666,20.0,152.24,0.45728127108746436,332.1548882464197,237.4127667999938,136.10289365334336,,,,3.6838599814581308,,,,
