date,avg_aqi,mean_temp,humidity,mean_wind_kmh,std_wind_kmh,fire_count,total_frp
2022-10-10,19.0,,,1.2640625,1.603702777701139,157.0,371.89
2022-10-11,45.0,,,1.288888888888889,1.7448336437736536,144.0,422.86
2022-10-12,94.0,,,1.2791666666666668,1.7317204259934156,151.0,432.21
2022-10-13,97.0,,,1.2662162162162163,1.7155435279950677,338.0,1047.6
2022-10-14,115.0,,,1.327027027027027,1.708423714510142,374.0,1300.97
2022-10-15,138.0,,,1.2722222222222224,1.7344254414340161,736.0,2794.57
2022-10-16,184.0,,,3.156338028169014,6.6884064383158295,775.0,3152.21
2022-10-17,185.0,,,4.939436619718309,8.889632466663297,529.0,2074.93
2022-10-18,200.0,,,5.476056338028168,9.352974542720661,588.0,2343.35
2022-10-19,74.0,,,5.477777777777778,9.175736869856904,905.0,3998.43
2022-10-20,101.0,,,6.018055555555555,9.602469259737,1055.0,4168.05
2022-10-21,246.0,,,6.516666666666667,9.860705914221382,1167.0,4717.89
2022-10-22,262.0,,,7.350704225352112,10.496296942111627,1159.0,5107.08
2022-10-23,274.0,,,6.32361111111111,9.791092431468766,1284.0,6300.03
2022-10-24,307.0,,,7.354929577464787,10.49199407347464,1803.0,10467.53
2022-10-25,289.0,,,7.597222222222222,10.548225566312516,2532.0,14513.49
2022-10-26,285.0,,,10.36153846153846,11.25454424728864,2196.0,10191.33
2022-10-27,376.0,,,6.880281690140844,10.29554161092918,1823.0,8604.56
2022-10-28,392.0,,,14.31111111111111,10.911848809640116,1869.0,9700.22
2022-10-29,424.0,,,7.191549295774648,10.403526139575032,2567.0,14779.18
2022-10-30,381.0,,,7.319718309859154,10.517395382593676,3667.0,25364.75
2022-10-31,409.0,,,7.3056338028169,10.52536918014136,4174.0,21937.72
2022-11-01,434.0,,,7.593055555555555,10.5510205953028,3146.0,21592.78
2022-11-02,390.0,,,22.399999999999995,0.0,2217.0,13547.18
2022-11-03,456.0,,,7.291549295774647,10.533399213642467,3140.0,18875.13
2022-11-04,451.0,,,7.486111111111111,10.62020802368549,4291.0,28442.47
2022-11-05,376.0,,,22.4,2.384185791015625e-07,6166.0,39234.64
2022-11-06,368.0,,,0.5,0.6567376552521463,3181.0,16815.0
2022-11-07,368.0,,,0.075,0.20054274183910978,1965.0,11099.59
2022-11-08,403.0,,,0.06875,0.20951438278968987,1142.0,5114.44
2022-11-09,292.0,,,10.961702127659573,11.318521819134014,2805.0,18970.670000000002
2022-11-10,315.0,,,0.0,0.0,4705.0,28771.77
2022-11-11,340.0,,,0.16091954022988506,0.3635600209040952,5354.0,30186.95
2022-11-12,289.0,,,0.13943661971830987,0.3391075991226033,3686.0,20487.8
2022-11-13,249.0,,,0.39577464788732397,0.653219853542721,2938.0,16695.95
2022-11-14,319.0,,,0.11549295774647886,0.36941957846018153,1171.0,4825.1
2022-11-15,200.0,,,0.05694444444444445,0.2068042477080912,1841.0,8754.03
2022-11-16,211.0,,,0.0,0.0,3821.0,17942.48
2022-11-17,203.0,,,0.17285714285714285,0.5426508815952171,2922.0,14653.85
2022-11-18,268.0,,,0.0625,0.18838558977475592,1829.0,7708.59
2022-11-19,263.0,,,0.16170212765957445,0.34987773733453115,1822.0,8685.43
2022-11-20,278.0,,,0.16944444444444443,0.46803120423505434,1657.0,7528.04
2022-11-21,246.0,,,3.8399999999999994,8.183291227809809,1904.0,7621.55
2022-11-22,203.0,,,7.466197183098592,10.422200804902303,2097.0,8017.21
2022-11-23,221.0,,,10.538775510204081,11.288320223549105,1472.0,5039.98
2022-11-24,215.0,,,7.018571428571428,10.225278322382545,1210.0,4835.39
2022-11-25,306.0,,,0.17916666666666667,0.45754122396916935,1260.0,4448.84
2022-11-26,296.0,,,6.688571428571429,10.188591842188401,1752.0,6497.07
2022-11-27,288.0,,,0.03125,0.15999501322015994,2207.0,7540.9
2022-11-28,308.0,,,0.004166666666666667,0.020412414523193156,1621.0,5736.03
2022-11-29,360.0,,,4.4180851063829785,8.708924637219281,1106.0,3838.76
2022-11-30,389.0,,,7.1,10.399519219656261,1058.0,3738.84
2022-12-01,358.0,,,10.002127659574468,10.950332322963936,1090.0,3719.84
2022-12-02,386.0,,,6.835714285714285,10.31217144529629,1357.0,4696.94
2022-12-03,411.0,,,0.020833333333333332,0.10206207261596574,1740.0,5713.24
2022-12-04,408.0,,,0.13541666666666666,0.3687180686980191,1501.0,5198.41
2022-12-05,324.0,,,7.045070422535211,10.37510466360143,1091.0,3985.82
2022-12-06,316.0,,,10.815217391304346,11.217168733514498,1410.0,5002.69
2022-12-07,224.0,,,10.995744680851063,11.285811743778279,1135.0,4893.46
2022-12-08,209.0,,,0.3,0.47639954002825236,1874.0,7228.99
2022-12-09,260.0,,,10.98936170212766,11.30008145493061,1235.0,4871.46
2022-12-10,343.0,,,6.897222222222222,10.36292106600954,509.0,1845.42
2022-12-11,198.0,,,5.484210526315789,9.618005231650596,801.0,2242.48
2022-12-12,182.0,,,5.306382978723404,9.501497431623504,827.0,2728.98
2022-12-13,153.0,,,5.561052631578947,9.57809218706987,1174.0,4236.14
2022-12-14,161.0,,,5.489473684210527,9.449197575795937,1754.0,6436.98
2022-12-15,162.0,,,4.712765957446808,8.969305292412898,1582.0,6431.94
2022-12-16,206.0,,,4.934408602150538,9.208000946998496,1409.0,5821.08
2022-12-17,314.0,,,5.339361702127659,9.485622601987426,1657.0,6086.41
2022-12-18,319.0,,,,,1783.0,6654.26
2022-12-19,354.0,,,,,1992.0,7733.61
2022-12-20,263.0,,,,,1484.0,6035.31
2022-12-21,214.0,,,,,1219.0,4620.15
2022-12-22,263.0,,,,,1474.0,5803.26
2022-12-23,236.0,,,,,1598.0,5925.3
2022-12-24,266.0,,,,,1969.0,7290.97
2022-12-25,208.0,,,,,1443.0,5618.83
2022-12-26,240.0,,,,,745.0,3080.67
2022-12-27,249.0,,,,,859.0,3395.77
2022-12-28,236.0,,,,,1141.0,4150.38
2022-12-29,232.0,,,,,1268.0,6258.71
2022-12-30,368.0,,,,,1498.0,5819.64
2022-12-31,357.0,,,,,1069.0,4118.34
2023-01-01,281.0,,,,,739.0,2681.76
2023-01-02,327.0,,,,,852.0,2817.61
2023-01-03,384.0,,,,,788.0,2763.95
2023-01-04,341.0,,,,,883.0,3593.7
2023-01-05,318.0,,,,,862.0,2764.72
2023-01-06,365.0,,,,,916.0,3647.38
2023-01-07,500.0,,,,,1725.0,7990.15
2023-01-08,500.0,,,,,1823.0,7524.46
2023-01-09,412.0,,,0.0038461538461538464,0.019611613513818404,1741.0,7562.78
2023-01-10,236.0,,,0.2972222222222222,1.0288651476571127,1760.0,13865.74
2023-01-11,288.0,,,0.37,0.7499830506559376,1227.0,4982.44
2023-01-12,400.0,,,0.2638888888888889,0.4676297908423448,1258.0,5488.37
2023-01-13,388.0,,,0.08947368421052632,0.22991123279308937,1159.0,4881.16
2023-01-14,337.0,,,0.3146341463414634,0.48711445041681734,1202.0,4982.68
2023-01-15,233.0,,,0.7208333333333333,1.7013084243046377,1192.0,4132.69
2023-01-16,285.0,,,0.5020833333333333,1.6878148511111062,908.0,3188.16
2023-01-17,289.0,,,0.19375,0.34046666972185313,824.0,3452.21
2023-01-18,302.0,,,0.09166666666666667,0.2258160928751945,955.0,3536.8
2023-01-19,337.0,,,0.14,0.3190503149164342,1157.0,4307.18
2023-01-20,196.0,,,0.12708333333333335,0.3324567374403827,1152.0,4085.31
2023-01-21,305.0,,,0.22708333333333333,0.3553479465545951,1156.0,4709.34
2023-01-22,411.0,,,0.11875000000000001,0.3424916523287737,986.0,3789.9
2023-01-23,335.0,,,0.35625,0.48680733661143943,1253.0,5136.19
2023-01-24,242.0,,,0.09999999999999999,0.212643813228478,1088.0,4875.93
2023-01-25,181.0,,,0.29791666666666666,0.6492187066605634,1282.0,4917.27
2023-01-26,174.0,,,0.27708333333333335,0.3855030332597687,1351.0,5289.09
2023-01-27,143.0,,,0.25416666666666665,0.5315406484859909,1088.0,3919.76
2023-01-28,157.0,,,0.6229166666666667,2.3853488601035204,1348.0,5912.63
2023-01-29,255.0,,,0.5416666666666666,0.6985801202418824,1354.0,5291.98
2023-01-30,110.0,,,0.46458333333333335,0.6701824404937057,1031.0,4058.69
2023-01-31,127.0,,,0.6854166666666667,1.8864567240281993,1092.0,3912.75
2023-02-01,101.0,,,0.3854838709677419,0.8853723444179741,1050.0,3636.41
2023-02-02,141.0,,,0.21944444444444444,0.5028479144225653,1882.0,9069.93
2023-02-03,187.0,,,0.10694444444444445,0.2524953709735434,2147.0,9966.62
2023-02-04,225.0,,,0.21944444444444444,0.47430865593562765,2574.0,12199.3
2023-02-05,186.0,,,0.18472222222222223,0.3519201742962207,2372.0,9723.51
2023-02-06,268.0,,,0.42500000000000004,0.6366173812745337,1998.0,8974.63
2023-02-07,279.0,,,0.4277777777777778,0.810359374672087,1686.0,8233.18
2023-02-08,139.0,,,0.19615384615384615,0.5048961080460811,1706.0,7722.27
2023-02-09,216.0,,,0.6291666666666667,0.8161419725135117,2513.0,10440.8
2023-02-10,159.0,,,0.3055555555555556,0.4898660032044086,2316.0,10212.06
2023-02-11,278.0,,,0.21666666666666667,0.44854540735151927,2553.0,11968.51
2023-02-12,154.0,,,0.5583333333333333,0.782691276176512,2779.0,13607.42
2023-02-13,124.0,,,0.6875,0.8879604068935315,3240.0,16657.66
2023-02-14,118.0,,,0.19166666666666665,0.34478572038652666,3523.0,17728.52
2023-02-15,161.0,,,0.24929577464788732,0.4371574542873931,3915.0,23499.03
2023-02-16,217.0,,,0.15,0.2941535581791825,3406.0,16748.82
2023-02-17,342.0,,,0.13854166666666667,0.34224330885517745,2179.0,10978.28
2023-02-18,326.0,,,0.14,0.40302051053872395,1924.0,11446.44
2023-02-19,257.0,,,0.35520833333333335,0.6307672507045713,1939.0,9725.76
2023-02-20,337.0,,,0.5447916666666667,0.7310943191605116,2215.0,10817.92
2023-02-21,197.0,,,0.284375,0.5689007174505842,3147.0,14331.33
2023-02-22,198.0,,,0.18125,0.4000822283902201,3216.0,13872.41
2023-02-23,196.0,,,0.2726027397260274,0.4565146565654342,3010.0,16314.47
2023-02-24,157.0,,,0.18541666666666667,0.42845602038424996,3546.0,18826.26
2023-02-25,212.0,,,0.1375,0.27344309601919625,4745.0,23427.63
2023-02-26,236.0,,,0.21041666666666667,0.4081999424086879,5953.0,27715.05
2023-02-27,220.0,,,0.15555555555555556,0.359513560244951,5301.0,22704.43
2023-02-28,206.0,,,0.4568421052631579,0.7802962655543558,4012.0,23657.23
2023-03-01,170.0,,,0.42210526315789476,0.6934617060357133,3604.0,21343.66
2023-03-02,175.0,,,0.24375000000000002,0.5239149187656934,4923.0,27427.16
2023-03-03,137.0,,,0.31979166666666664,0.5801306189882751,8238.0,40639.73
2023-03-04,126.0,,,0.25833333333333336,0.4802776974487433,12786.0,68817.91
2023-03-05,128.0,,,0.24583333333333335,0.4455432323914534,8859.0,33687.8
2023-03-06,129.0,,,0.19578947368421054,0.43391238194728526,5903.0,38188.78
2023-03-07,159.0,,,0.2041666666666667,0.4070217029430576,4983.0,52969.09
2023-03-08,154.0,,,0.19479166666666667,0.41836015500791374,5836.0,45643.44
2023-03-09,104.0,,,0.19789473684210526,0.4063273356487461,5443.0,41725.94
2023-03-10,190.0,,,0.26458333333333334,0.5608225475358148,4275.0,25254.59
2023-03-11,217.0,,,0.26666666666666666,0.47410118099891035,5755.0,48301.92
2023-03-12,183.0,,,0.22526315789473683,0.4158990315921443,5168.0,33695.44
2023-03-13,232.0,,,0.18472222222222223,0.3417682775734979,7033.0,80813.08
2023-03-14,228.0,,,0.17395833333333333,0.32807084975069084,9754.0,150194.11
2023-03-15,197.0,,,0.31157894736842107,0.558276824091802,5133.0,44930.88
2023-03-16,229.0,,,0.4322916666666667,0.5637272187795995,834.0,8099.53
2023-03-17,158.0,,,0.5905405405405406,0.8115888220904531,694.0,2404.27
2023-03-18,138.0,,,0.8188679245283018,0.925920872963689,622.0,2684.79
2023-03-19,123.0,,,,,662.0,3053.89
2023-03-20,174.0,,,,,823.0,2524.25
2023-03-21,98.0,,,0.17045454545454544,0.35866648721148425,534.0,2032.6
2023-03-22,122.0,,,0.25,0.3524561704846093,982.0,4170.65
2023-03-23,177.0,,,0.203125,0.4014324679392406,1531.0,6622.19
2023-03-24,185.0,,,1.1145833333333333,1.3024656105504924,1652.0,7325.08
2023-03-25,163.0,,,0.540625,0.7387867899824899,2135.0,9057.76
2023-03-26,154.0,,,0.4447916666666667,0.6213516322318572,1982.0,8631.44
2023-03-27,186.0,,,0.38125000000000003,0.7120485642810725,2533.0,15606.64
2023-03-28,178.0,,,0.17708333333333334,0.41662280470889823,2754.0,17123.07
2023-03-29,193.0,,,0.2604166666666667,0.47250266870127267,2896.0,14613.96
2023-03-30,182.0,,,0.5604166666666667,0.873405815928796,2734.0,16787.64
2023-03-31,97.0,,,0.4197916666666666,0.6527060742005132,1655.0,8854.91
2023-04-01,279.0,,,0.525,0.9685583426711549,1598.0,7446.93
2023-04-02,136.0,,,0.28194444444444444,0.4170069033403282,2414.0,13099.11
2023-04-03,138.0,,,0.7333333333333334,0.8815685569298487,2710.0,13980.27
2023-04-04,113.0,,,0.14166666666666666,0.23015432755599802,3187.0,15464.99
2023-04-05,106.0,,,0.5513888888888889,0.9443669994943489,3601.0,17312.65
2023-04-06,126.0,,,0.3302083333333333,0.5301677572968702,3355.0,19725.38
2023-04-07,112.0,,,0.3354166666666667,0.5556248479245739,2505.0,16866.72
2023-04-08,161.0,,,0.2736111111111111,0.5009829930361149,4079.0,33177.2
2023-04-09,233.0,,,0.2138888888888889,0.4025641600706599,4573.0,30306.89
2023-04-10,176.0,,,0.3382978723404255,0.6841539336986776,8757.0,87522.66
2023-04-11,309.0,,,0.3822916666666667,0.6055871081966946,10255.0,109718.78
2023-04-12,224.0,,,0.37083333333333335,0.830267409712802,8549.0,74354.78
2023-04-13,248.0,,,0.4145833333333333,0.6384787716470859,6218.0,58185.67
2023-04-14,272.0,,,0.325,0.6299381191024281,5103.0,40256.64
2023-04-15,279.0,,,0.35833333333333334,0.5994715983122959,6531.0,44854.75
2023-04-16,222.0,,,0.5708333333333333,0.874431404794076,8407.0,42386.11
2023-04-17,223.0,,,0.18333333333333335,0.4535126887588133,7766.0,47279.49
2023-04-18,230.0,,,0.5125,0.883963146896081,6530.0,40441.91
2023-04-19,241.0,,,0.6458333333333334,1.2799531795514918,7727.0,44345.39
2023-04-20,151.0,,,0.65,0.9506113674004669,5733.0,30683.21
2023-04-21,122.0,,,0.6347222222222223,1.0078787824250484,4137.0,18370.07
2023-04-22,143.0,,,0.7069444444444444,1.1044502027666239,2649.0,13378.3
2023-04-23,118.0,,,0.4791666666666667,0.9459787981370528,1987.0,12582.92
2023-04-24,176.0,,,0.19305555555555556,0.45325936637662284,1787.0,11906.51
2023-04-25,198.0,,,0.20208333333333336,0.45123451624679856,2317.0,12647.33
2023-04-26,234.0,,,0.11805555555555555,0.2810074375682983,1384.0,6682.42
2023-04-27,207.0,,,0.7861111111111111,1.2392984789286252,1613.0,8073.63
2023-04-28,128.0,,,0.18194444444444444,0.39085546800589793,1252.0,6685.2
2023-04-29,209.0,,,0.39791666666666664,0.5994641519753673,613.0,3057.25
2023-04-30,130.0,,,0.4541666666666667,0.9978762660037168,694.0,3734.63
2023-05-01,84.0,,,0.7888888888888889,1.3612913872501968,304.0,636.24
2023-05-02,70.0,,,0.8875,1.5692410922588669,447.0,2173.52
2023-05-03,104.0,,,0.8500000000000001,1.6540177290123959,499.0,2772.37
2023-05-04,217.0,,,0.6236111111111111,1.2142920102150006,1341.0,7118.5
2023-05-05,165.0,,,0.625,1.1686937453509945,2605.0,15742.65
2023-05-06,236.0,,,0.41111111111111115,0.7985119180419824,2214.0,14048.56
2023-05-07,192.0,,,0.7694444444444444,1.0491631660436738,3338.0,19261.03
2023-05-08,126.0,,,0.5957446808510638,0.8203809949488502,3811.0,17745.9
2023-05-09,208.0,,,0.4138888888888889,0.6400496361816113,4368.0,24655.6
2023-05-10,184.0,,,0.5569444444444445,0.9415040991419504,3529.0,24783.13
2023-05-11,221.0,,,0.37916666666666665,0.7050996333552773,2977.0,23340.59
2023-05-12,247.0,,,0.17638888888888887,0.3605524148004924,3114.0,20447.9
2023-05-13,287.0,,,0.37777777777777777,0.7111233371405965,4572.0,25303.79
2023-05-14,254.0,,,0.575,1.0125619438537306,3582.0,16513.27
2023-05-15,148.0,,,0.3138888888888889,0.5141122679922709,3065.0,19803.59
2023-05-16,270.0,,,0.7563380281690141,0.956142905392912,3197.0,20054.77
2023-05-17,363.0,,,0.5796610169491526,1.2626982140088014,2433.0,16256.45
2023-05-18,251.0,,,0.8583333333333333,1.415582296949428,1753.0,8018.2
2023-05-19,198.0,,,0.48888888888888893,0.669991708074726,1824.0,9825.21
2023-05-20,187.0,,,0.30000000000000004,0.5740883771587197,1829.0,11965.45
2023-05-21,233.0,,,0.5427083333333333,0.9573807240994533,1964.0,13790.11
2023-05-22,182.0,,,0.8916666666666666,1.5530388998867362,1707.0,10229.58
2023-05-23,216.0,,,0.8739583333333334,1.3632194704307166,1619.0,8098.57
2023-05-24,148.0,,,1.1479166666666667,1.3895837443119936,1468.0,7898.1
2023-05-25,80.0,,,0.6530120481927711,1.1626648689171124,1239.0,6022.6
2023-05-26,85.0,,,0.4541666666666667,0.7336840283944627,1577.0,7506.64
2023-05-27,48.0,,,0.6319444444444444,0.9897825040486488,1763.0,11441.23
2023-05-28,115.0,,,0.4083333333333333,0.6456244929643646,1490.0,8481.46
2023-05-29,98.0,,,1.1319444444444444,4.232963414025185,1482.0,6417.31
2023-05-30,102.0,,,0.6656716417910448,1.079639704043559,808.0,4499.56
2023-05-31,81.0,,,0.9704225352112676,4.092131626363564,1040.0,5808.13
2023-06-01,82.0,,,0.28611111111111115,0.4765798207106625,1611.0,10675.55
2023-06-02,84.0,,,0.2611111111111111,0.4355846178544694,1635.0,10742.03
2023-06-03,100.0,,,0.08169014084507042,0.2480264151571243,1665.0,9687.85
2023-06-04,152.0,,,0.27222222222222225,0.4667002000024385,1102.0,5208.46
2023-06-05,148.0,,,0.4708333333333333,0.7651636113359523,1060.0,4929.72
2023-06-06,124.0,,,0.428169014084507,0.6757394042489518,1279.0,7235.07
2023-06-07,187.0,,,0.46249999999999997,0.8757190204722638,1215.0,6979.45
2023-06-08,139.0,,,0.3680555555555556,0.7251665935627519,1359.0,6125.23
2023-06-09,144.0,,,0.17916666666666667,0.33981664484347446,1299.0,7832.29
2023-06-10,136.0,,,1.0097222222222222,1.6994746265419152,708.0,3816.66
2023-06-11,117.0,,,0.44305555555555554,0.788799478060438,890.0,4499.98
2023-06-12,176.0,,,0.4555555555555555,0.7875597699453081,895.0,4965.77
2023-06-13,201.0,,,0.7944444444444444,1.079108772714309,889.0,4414.9
2023-06-14,214.0,,,0.8152777777777778,1.2118731540351277,720.0,2881.08
2023-06-15,163.0,,,0.7361111111111112,1.2007398605995185,543.0,2087.3
2023-06-16,121.0,,,0.4083333333333333,0.7670595033569045,685.0,3357.71
2023-06-17,138.0,,,0.2222222222222222,0.43676861512841025,467.0,2674.07
2023-06-18,78.0,,,0.34444444444444444,0.6189243028390123,437.0,2808.45
2023-06-19,62.0,,,0.48055555555555557,1.0190632109226712,386.0,1990.92
2023-06-20,112.0,,,0.26944444444444443,0.46561753297202474,268.0,1398.85
2023-06-21,79.0,,,0.6569444444444444,0.9324851528310737,197.0,1002.56
2023-06-22,105.0,,,0.38333333333333336,0.6626876561227503,239.0,907.0
2023-06-23,114.0,,,0.6375,0.835385969663041,230.0,779.88
2023-06-24,143.0,,,0.7,0.9977439339562426,111.0,461.51
2023-06-25,67.0,,,1.348611111111111,2.741645083180594,42.0,179.82
2023-06-26,84.0,,,0.37083333333333335,0.7356969484781082,30.0,2073.83
2023-06-27,69.0,,,0.3055555555555556,0.6538916843776794,64.0,255.58
2023-06-28,79.0,,,0.7027777777777778,0.957398503019367,67.0,276.98
2023-06-29,106.0,,,0.32499999999999996,0.6117971678978968,150.0,493.54
2023-06-30,58.0,,,0.29305555555555557,0.5410803977877129,165.0,621.42
2023-07-01,45.0,,,0.45972222222222225,0.935174868368903,156.0,444.51
2023-07-02,43.0,,,0.18472222222222223,0.4082458946335322,133.0,540.72
2023-07-03,99.0,,,0.16527777777777777,0.35530574900199047,235.0,812.23
2023-07-04,118.0,,,0.6097222222222222,0.9952223507269828,211.0,660.13
2023-07-05,79.0,,,1.2098591549295776,1.240294311798323,128.0,615.6
2023-07-06,58.0,,,1.3541666666666667,4.208172381061926,26.0,602.35
2023-07-07,60.0,,,0.5180555555555555,0.8520606982426941,105.0,1884.8200000000002
2023-07-08,62.0,,,1.6819444444444445,4.546204929881158,143.0,340.06
2023-07-09,44.0,,,1.7236111111111112,5.143750291169177,211.0,822.86
2023-07-10,45.0,,,0.44166666666666665,0.7962500138191786,136.0,425.98
2023-07-11,48.0,,,3.2249999999999996,7.44559137919316,132.0,292.42
2023-07-12,62.0,,,6.925,9.82970132654162,156.0,382.43
2023-07-13,72.0,,,7.536111111111111,10.330268741381834,46.0,1055.94
2023-07-14,79.0,,,7.625,10.561233255985016,81.0,249.65
2023-07-15,107.0,,,7.412499999999999,10.418712005768995,78.0,333.76
2023-07-16,75.0,,,7.704166666666666,10.510590735331377,59.0,1821.26
2023-07-17,91.0,,,7.623611111111111,10.57833945614586,81.0,247.43
2023-07-18,108.0,,,7.855555555555556,10.424684801380698,77.0,199.47
2023-07-19,81.0,,,7.784722222222222,10.490259193648253,,
2023-07-20,103.0,,,5.523611111111111,9.16067057413168,,
2023-07-21,125.0,,,11.3125,11.249144175485133,,
2023-07-22,108.0,,,11.804166666666667,10.859900049172374,,
2023-07-23,79.0,,,11.595833333333333,11.000579449599485,130.0,1001.99
2023-07-24,80.0,,,11.616666666666667,10.949503696774288,217.0,1241.95
2023-07-25,99.0,,,11.94375,11.061335886580093,80.0,172.53
2023-07-26,70.0,,,12.764583333333333,11.051744631376671,179.0,2646.91
2023-07-27,105.0,,,11.235416666666666,11.325164778911763,90.0,4115.3
2023-07-28,80.0,,,11.4125,11.179190870122861,127.0,481.53000000000003
2023-07-29,55.0,,,11.299999999999999,11.269597587635241,131.0,595.92
2023-07-30,60.0,,,11.420833333333334,11.185342961354406,93.0,317.69
2023-07-31,94.0,,,11.285416666666665,11.259114314271972,61.0,337.61
2023-08-01,88.0,,,11.212499999999999,11.30606361507333,32.0,83.38
2023-08-02,94.0,,,11.34375,11.202068696678593,34.0,108.08
2023-08-03,85.0,,,11.429166666666667,11.138641926717595,174.0,811.69
2023-08-04,96.0,,,11.239583333333334,11.29610626915185,96.0,348.82
2023-08-05,73.0,,,11.264583333333333,11.289676881027834,113.0,491.24
2023-08-06,83.0,,,11.291666666666666,11.262890172396293,62.0,196.0
2023-08-07,104.0,,,11.274999999999999,11.295216460680026,35.0,94.68
2023-08-08,124.0,,,11.302083333333334,11.278061731451894,66.0,215.82
2023-08-09,127.0,,,11.302083333333334,11.27645805231739,138.0,348.83
2023-08-10,137.0,,,11.270833333333334,11.28212591882518,93.0,227.32
2023-08-11,124.0,,,10.510416666666666,11.11681187237032,96.0,417.28000000000003
2023-08-12,128.0,,,10.822916666666666,11.242628593662406,29.0,54.95
2023-08-13,119.0,,,11.00625,11.119034977451381,15.0,58.87
2023-08-14,112.0,,,10.237499999999999,10.902949532609892,46.0,196.95
2023-08-15,94.0,,,9.2,10.496382355516179,140.0,332.6
2023-08-16,63.0,,,9.638297872340425,10.910396979815594,119.0,610.23
2023-08-17,68.0,,,8.714583333333334,10.329239422955478,137.0,282.5
2023-08-18,140.0,,,8.956249999999999,10.220461459582365,43.0,114.35
2023-08-19,111.0,,,8.69375,10.238546403020717,123.0,323.01
2023-08-20,90.0,,,8.238297872340425,10.571507094883362,163.0,493.83
2023-08-21,77.0,,,7.541666666666667,9.819560013831996,178.0,574.72
2023-08-22,86.0,,,6.76875,8.828198443961115,44.0,131.27
2023-08-23,65.0,,,7.216666666666666,8.815130448421908,38.0,124.51
2023-08-24,87.0,,,7.477083333333333,9.277523504464245,81.0,407.65999999999997
2023-08-25,115.0,,,7.418749999999999,9.641127687418438,83.0,342.1
2023-08-26,158.0,,,5.9125000000000005,8.978902577117188,156.0,394.62
2023-08-27,186.0,,,7.904166666666666,10.076620472253778,306.0,687.97
2023-08-28,150.0,,,6.083333333333333,8.637211265201074,235.0,513.28
2023-08-29,150.0,,,7.852083333333333,10.441325211060164,195.0,539.27
2023-08-30,148.0,,,7.09375,9.581640383922187,179.0,447.92
2023-08-31,137.0,,,6.875,9.468458276174616,218.0,751.81
2023-09-01,140.0,,,8.254166666666666,10.209527430523412,242.0,759.55
2023-09-02,131.0,,,7.96875,10.218093177862947,149.0,328.91
2023-09-03,137.0,,,9.363829787234042,10.28541444139551,87.0,233.84
2023-09-04,143.0,,,7.260416666666667,9.973533904594662,72.0,192.71
2023-09-05,103.0,,,9.35,10.50464942653814,60.0,236.91
2023-09-06,112.0,,,6.58125,9.134425327508556,57.0,152.67000000000002
2023-09-07,99.0,,,10.383333333333333,11.02267167161128,40.0,163.68
2023-09-08,76.0,,,9.564583333333333,11.015047533402685,51.0,149.07999999999998
2023-09-09,36.0,,,10.020833333333334,10.882055467864227,114.0,265.52
2023-09-10,34.0,,,9.195833333333333,10.83471486008242,167.0,451.74
2023-09-11,42.0,,,9.54375,11.005722036885699,143.0,347.36
2023-09-12,83.0,,,10.970833333333333,11.140418234506113,117.0,327.31
2023-09-13,84.0,,,8.291666666666666,10.103629710818451,135.0,359.7
2023-09-14,104.0,,,9.15,10.391096843789938,67.0,217.02
2023-09-15,76.0,,,6.820833333333333,8.959719750873035,63.0,239.0
2023-09-16,70.0,,,5.575,7.509752524465996,187.0,464.90999999999997
2023-09-17,42.0,,,5.060416666666667,7.193310710071629,211.0,503.57
2023-09-18,48.0,,,,,169.0,322.08
2023-09-19,48.0,,,,,28.0,90.36
2023-09-20,83.0,,,,,51.0,205.4
2023-09-21,103.0,,,,,39.0,120.68
2023-09-22,102.0,,,,,63.0,154.43
2023-09-23,92.0,,,,,93.0,178.8
2023-09-24,106.0,,,,,61.0,166.63
2023-09-25,103.0,,,,,126.0,395.67
2023-09-26,128.0,,,,,237.0,567.57
2023-09-27,111.0,,,,,311.0,869.42
2023-09-28,130.0,,,4.482258064516128,8.028852156361106,264.0,611.4399999999999
2023-09-29,141.0,,,3.7478873239436616,8.1955015388222,77.0,368.6
2023-09-30,145.0,,,3.5549295774647884,7.685882953876157,,
2023-10-01,140.0,,,3.9295774647887325,8.219704450129873,52.0,95.87
2023-10-02,135.0,,,2.1028169014084503,5.867171911357682,429.0,1497.67
2023-10-03,157.0,,,3.835211267605634,8.146569805604411,267.0,1116.83
2023-10-04,178.0,,,3.90281690140845,8.109764340965523,230.0,1068.64
2023-10-05,171.0,,,3.9140845070422534,8.191150203109414,350.0,1349.33
2023-10-06,192.0,,,2.9845070422535214,7.095625370351671,469.0,1772.46
2023-10-07,215.0,,,4.792957746478874,8.965829161618682,730.0,2489.42
2023-10-08,178.0,,,5.257746478873239,9.338976113530569,762.0,2919.77
2023-10-09,170.0,,,5.635211267605634,9.531737940638846,583.0,1843.27
2023-10-10,205.0,,,3.440845070422535,7.773629001121838,398.0,1211.19
2023-10-11,176.0,,,3.8957746478873236,8.431953453038341,570.0,1918.95
2023-10-12,210.0,,,2.945070422535211,7.489779488121403,1007.0,3705.42
2023-10-13,283.0,,,0.0723404255319149,0.19967596321733747,952.0,3394.49
2023-10-14,340.0,,,2.7901408450704226,7.068444058521699,851.0,3050.91
2023-10-15,414.0,,,3.4619718309859153,7.660648353709702,576.0,1935.2
2023-10-16,403.0,,,1.3647887323943662,4.5502307191598,396.0,1051.71
