date,AQI,fire_count,frp_sum,frp_max,AQI_7d,fire_7d,wind_mean_kmh,wind_median_kmh,lag_days_est,fire_count_transport_shifted
2021-02-24,350,39,137.58,21.42,322.0,37.714285714285715,,,0,39
2021-02-25,337,46,223.12,24.97,304.7142857142857,40.857142857142854,,,0,46
2021-02-26,295,44,271.58,57.21,281.14285714285717,41.142857142857146,,,0,44
2021-02-27,225,47,397.12,41.97,265.14285714285717,46.142857142857146,,,0,47
2021-02-28,235,58,409.49,34.49,252.14285714285714,45.0,,,0,58
2021-03-01,187,36,109.85,15.46,243.42857142857142,45.42857142857143,,,0,36
2021-03-02,227,53,207.96,13.4,242.71428571428572,46.857142857142854,,,0,53
2021-03-03,259,31,143.32,17.94,247.28571428571428,45.285714285714285,,,0,31
2021-03-04,276,49,194.89,20.83,252.28571428571428,37.42857142857143,,,0,49
2021-03-05,290,54,231.66,10.63,258.0,34.57142857142857,,,0,54
2021-03-06,257,36,199.5,23.98,268.0,32.42857142857143,,,0,36
2021-03-07,270,3,9.11,5.1,260.2857142857143,29.428571428571427,,,0,3
2021-03-08,227,16,67.4,10.53,258.2857142857143,25.0,,,0,16
2021-03-09,297,38,139.92,11.44,245.85714285714286,19.285714285714285,,,0,38
2021-03-10,205,10,24.81,5.41,242.85714285714286,16.0,,,0,10
2021-03-11,262,18,86.51,25.02,240.14285714285714,22.428571428571427,,,0,18
2021-03-12,203,14,14.53,3.68,239.0,22.285714285714285,,,0,14
2021-03-13,236,13,39.82,7.48,236.14285714285714,19.142857142857142,,,0,13
2021-03-14,251,48,209.3,28.48,257.14285714285717,24.857142857142858,,,0,48
2021-03-15,219,15,98.9,26.76,264.42857142857144,26.142857142857142,,,0,15
2021-03-16,277,16,43.3,6.56,278.0,34.142857142857146,,,0,16
2021-03-17,352,50,112.16,11.2,282.0,36.714285714285715,,,0,50
2021-03-18,313,27,96.06,11.38,291.2857142857143,30.142857142857142,,,0,27
2021-03-19,298,70,245.12,11.12,300.42857142857144,28.142857142857142,,,0,70
2021-03-20,264,31,143.27,13.75,294.0,27.142857142857142,,,0,31
2021-03-21,316,2,18.54,11.28,269.0,22.714285714285715,,,0,2
2021-03-22,283,1,3.95,3.95,252.0,23.142857142857142,,,0,1
2021-03-23,232,9,6.33,1.08,241.0,20.142857142857142,,,0,9
2021-03-24,177,19,68.58,10.14,241.57142857142858,19.0,,,0,19
2021-03-25,194,30,157.82999999999998,26.99,234.71428571428572,21.428571428571427,,,0,30
2021-03-26,221,49,216.99,15.22,225.0,29.285714285714285,,,0,49
2021-03-27,268,23,89.52,14.47,227.28571428571428,36.857142857142854,,,0,23
2021-03-28,268,19,134.86,45.1,223.71428571428572,55.285714285714285,,,0,19
2021-03-29,215,56,220.99,22.03,229.0,75.57142857142857,,,0,56
2021-03-30,248,62,181.2,20.0,225.57142857142858,112.14285714285714,,,0,62
2021-03-31,152,148,503.81,21.89,210.0,168.0,,,0,148
2021-04-01,231,172,828.72,58.98,200.0,176.0,,,0,172
2021-04-02,197,305,1201.51,187.92,196.14285714285714,171.14285714285714,,,0,305
2021-04-03,159,414,1680.71,27.11,214.57142857142858,162.71428571428572,,,0,414
2021-04-04,198,75,494.57,73.64,236.28571428571428,142.28571428571428,,,0,75
2021-04-05,188,22,33.8,3.33,225.0,121.0,,,0,22
2021-04-06,377,3,1.64,0.69,219.28571428571428,87.28571428571429,,,0,3
2021-04-07,304,5,20.740000000000002,7.6,223.57142857142858,40.285714285714285,,,0,5
2021-04-08,152,23,71.81,19.47,221.14285714285714,41.42857142857143,,,0,23
2021-04-09,157,69,233.03,30.5,226.57142857142858,57.0,,,0,69
2021-04-10,189,85,267.36,15.87,212.57142857142858,70.42857142857143,,,0,85
2021-04-11,181,83,742.65,50.91,199.71428571428572,78.0,,,0,83
2021-04-12,226,131,820.5,54.15,211.57142857142858,83.85714285714286,34.800000000000004,35.0,0,131
2021-04-13,279,97,486.09999999999997,63.08,222.28571428571428,75.14285714285714,36.06956521739131,35.6,0,97
2021-04-14,214,58,545.73,60.39,215.57142857142858,64.57142857142857,37.32173913043478,36.8,0,58
2021-04-15,235,64,145.99,14.04,212.71428571428572,57.857142857142854,35.80869565217392,33.2,0,64
2021-04-16,232,8,32.43,7.84,210.71428571428572,46.142857142857146,27.080000000000002,27.2,0,8
2021-04-17,142,11,39.36,10.42,196.28571428571428,32.285714285714285,0.0,0.0,3,58
2021-04-18,161,36,160.43,14.9,184.57142857142858,25.0,,,0,36
2021-04-19,212,49,392.84,98.66,172.71428571428572,25.857142857142858,,,0,49
2021-04-20,178,0,0.0,0.0,155.57142857142858,31.428571428571427,,,0,0
2021-04-21,132,7,19.64,5.3,149.0,47.714285714285715,,,0,7
2021-04-22,152,70,265.43,8.02,157.0,48.285714285714285,,,0,70
2021-04-23,112,47,249.78,20.0,167.85714285714286,91.57142857142857,,,0,47
2021-04-24,96,125,834.49,26.72,184.57142857142858,196.85714285714286,,,0,125
2021-04-25,217,40,293.18,28.14,211.57142857142858,304.0,,,0,40
2021-04-26,288,352,3464.8,85.09,233.14285714285714,391.57142857142856,,,0,352
2021-04-27,295,737,4242.25,28.93,266.57142857142856,423.7142857142857,,,0,737
2021-04-28,321,757,6337.77,80.09,283.42857142857144,557.7142857142857,,,0,757
2021-04-29,303,683,7056.4,63.67,280.0,765.7142857142857,,,0,683
2021-04-30,346,272,1580.74,45.05,275.7142857142857,906.8571428571429,,,0,272
2021-05-01,214,1063,6731.24,54.9,256.85714285714283,839.8571428571429,,,0,1063
2021-05-02,193,1496,7412.0,45.75,232.57142857142858,816.0,,,0,1496
2021-05-03,258,1340,7116.6,35.42,207.57142857142858,756.1428571428571,,,0,1340
2021-05-04,163,268,2496.29,40.88,173.85714285714286,939.2857142857143,,,0,268
2021-05-05,151,590,3128.24,43.97,167.14285714285714,1179.7142857142858,,,0,590
2021-05-06,128,264,1700.92,33.75,167.42857142857142,1215.142857142857,,,0,264
2021-05-07,110,1554,8070.2699999999995,35.91,143.14285714285714,1171.0,,,0,1554
2021-05-08,167,2746,15142.46,50.02,135.71428571428572,1189.142857142857,,,0,2746
2021-05-09,195,1744,11169.06,82.25,130.42857142857142,1112.2857142857142,,,0,1744
2021-05-10,88,1031,5403.76,49.4,127.14285714285714,1076.7142857142858,,,0,1031
2021-05-11,111,395,2765.35,102.12,130.0,947.1428571428571,,,0,395
2021-05-12,114,52,328.4,22.47,124.42857142857143,717.5714285714286,,,0,52
2021-05-13,105,15,34.64,3.75,121.85714285714286,560.1428571428571,,,0,15
2021-05-14,130,647,3308.82,24.92,138.28571428571428,494.57142857142856,,,0,647
2021-05-15,128,1139,7123.35,46.59,135.57142857142858,449.85714285714283,,,0,1139
2021-05-16,177,642,4373.12,34.28,129.57142857142858,443.85714285714283,,,0,642
2021-05-17,203,572,4177.31,46.11,121.42857142857143,466.7142857142857,,,0,572
2021-05-18,92,82,413.99,14.15,111.28571428571429,387.14285714285717,,,0,82
2021-05-19,72,10,61.03,17.12,103.0,243.57142857142858,,,0,10
2021-05-20,48,175,1087.11,36.49,120.14285714285714,153.14285714285714,,,0,175
2021-05-21,59,90,457.97,24.49,110.28571428571429,100.42857142857143,,,0,90
2021-05-22,70,134,903.55,43.73,114.57142857142857,114.57142857142857,,,0,134
2021-05-23,297,9,32.41,7.74,123.85714285714286,137.0,,,0,9
2021-05-24,134,203,901.24,26.53,137.0,124.14285714285714,,,0,203
2021-05-25,122,181,956.22,32.92,142.14285714285714,120.71428571428571,,,0,181
2021-05-26,137,167,1094.93,61.86,143.0,105.28571428571429,,,0,167
2021-05-27,140,85,483.23,58.15,115.14285714285714,106.57142857142857,,,0,85
2021-05-28,95,66,272.09,16.94,112.14285714285714,80.71428571428571,,,0,66
2021-05-29,76,26,113.69,10.09,110.0,55.142857142857146,,,0,26
2021-05-30,102,18,76.61,10.7,109.28571428571429,34.714285714285715,,,0,18
2021-05-31,113,22,153.70000000000002,16.01,106.14285714285714,23.142857142857142,,,0,22
2021-06-01,107,2,1.3399999999999999,0.75,123.42857142857143,14.714285714285714,,,0,2
2021-06-02,132,24,102.54,17.8,127.42857142857143,15.142857142857142,,,0,24
2021-06-03,118,4,7.3500000000000005,3.45,138.71428571428572,16.428571428571427,,,0,4
2021-06-04,216,7,67.33,12.39,145.14285714285714,15.142857142857142,,,0,7
2021-06-05,104,29,163.34,14.38,157.57142857142858,18.142857142857142,,,0,29
2021-06-06,181,27,140.55,10.1,188.42857142857142,17.857142857142858,,,0,27
2021-06-07,158,13,89.12,10.5,202.71428571428572,18.714285714285715,,,0,13
2021-06-08,194,23,106.59,10.79,190.0,20.0,,,0,23
2021-06-09,348,22,113.35,16.02,191.42857142857142,16.142857142857142,,,0,22
2021-06-10,218,10,54.41,9.83,179.42857142857142,12.428571428571429,,,0,10
2021-06-11,127,16,82.81,9.58,169.42857142857142,11.142857142857142,,,0,16
2021-06-12,114,2,3.92,3.48,155.57142857142858,8.285714285714286,,,0,2
2021-06-13,97,1,0.62,0.62,123.42857142857143,6.428571428571429,,,0,1
2021-06-14,88,4,4.34,2.51,104.42857142857143,5.142857142857143,,,0,4
2021-06-15,97,3,8.21,3.5,96.28571428571429,7.0,,,0,3
2021-06-16,123,9,24.03,6.25,89.0,12.857142857142858,,,0,9
2021-06-17,85,1,1.57,1.57,82.85714285714286,18.428571428571427,,,0,1
2021-06-18,70,29,103.57,8.15,78.14285714285714,25.571428571428573,,,0,29
2021-06-19,63,43,153.9,12.29,79.71428571428571,33.857142857142854,,,0,43
2021-06-20,54,40,626.64,147.23,95.85714285714286,42.857142857142854,,,0,40
2021-06-21,55,54,229.69,17.15,102.14285714285714,43.142857142857146,,,0,54
2021-06-22,108,61,177.2,12.3,118.14285714285714,40.57142857142857,,,0,61
2021-06-23,236,72,396.78000000000003,15.98,128.85714285714286,35.714285714285715,,,0,72
2021-06-24,129,3,11.31,5.49,142.57142857142858,38.0,,,0,3
2021-06-25,182,11,40.91,5.54,154.14285714285714,33.285714285714285,,,0,11
2021-06-26,138,9,28.59,9.3,166.71428571428572,32.142857142857146,,,0,9
2021-06-27,150,56,178.88,10.61,163.71428571428572,30.285714285714285,,,0,56
2021-06-28,136,21,66.55,9.02,188.42857142857142,35.0,,,0,21
2021-06-29,196,53,258.81,28.21,202.42857142857142,41.142857142857146,,,0,53
2021-06-30,215,59,265.79,13.69,202.71428571428572,39.857142857142854,,,0,59
2021-07-01,302,36,367.62,69.94,199.28571428571428,36.57142857142857,,,0,36
2021-07-02,280,54,211.11,13.56,201.42857142857142,35.142857142857146,,,0,54
2021-07-03,140,0,0.0,0.0,207.57142857142858,31.285714285714285,,,0,0
2021-07-04,126,33,123.47,7.44,202.42857142857142,29.714285714285715,,,0,33
2021-07-05,151,11,44.29,8.98,187.28571428571428,32.0,,,0,11
2021-07-06,239,26,86.22,10.4,166.28571428571428,27.857142857142858,,,0,26
2021-07-07,179,48,256.23,19.36,158.0,29.142857142857142,,,0,48
2021-07-08,196,52,200.59,24.16,151.28571428571428,24.571428571428573,,,0,52
2021-07-09,133,25,169.27,23.76,140.71428571428572,23.0,,,0,25
2021-07-10,82,9,59.06,15.02,115.0,19.857142857142858,,,0,9
2021-07-11,79,1,4.13,4.13,100.14285714285714,13.285714285714286,,,0,1
2021-07-12,77,0,0.0,0.0,81.42857142857143,6.285714285714286,,,0,0
2021-07-13,59,4,3.88,1.76,72.42857142857143,2.7142857142857144,,,0,4
2021-07-14,75,2,0.6699999999999999,0.37,73.85714285714286,1.7142857142857142,,,0,2
2021-07-15,65,3,8.47,4.82,75.71428571428571,1.8571428571428572,,,0,3
2021-07-16,70,0,0.0,0.0,70.57142857142857,1.8571428571428572,,,0,0
2021-07-17,92,2,9.06,6.17,73.14285714285714,1.2857142857142858,,,0,2
2021-07-18,92,2,5.3100000000000005,3.35,71.71428571428571,1.0,,,0,2
2021-07-19,41,0,0.0,0.0,70.71428571428571,0.5714285714285714,,,0,0
2021-07-20,77,0,0.0,0.0,71.42857142857143,1.1428571428571428,,,0,0
2021-07-21,65,0,0.0,0.0,71.71428571428571,0.8571428571428571,,,0,0
2021-07-22,58,0,0.0,0.0,89.0,0.5714285714285714,,,0,0
2021-07-23,75,4,3.93,1.85,101.71428571428571,0.5714285714285714,,,0,4
2021-07-24,94,0,0.0,0.0,103.57142857142857,0.5714285714285714,,,0,0
2021-07-25,213,0,0.0,0.0,99.14285714285714,0.5714285714285714,,,0,0
2021-07-26,130,0,0.0,0.0,97.85714285714286,0.5714285714285714,,,0,0
2021-07-27,90,0,0.0,0.0,94.71428571428571,0.0,,,0,0
2021-07-28,34,0,0.0,0.0,89.14285714285714,0.14285714285714285,,,0,0
2021-07-29,49,0,0.0,0.0,72.85714285714286,0.5714285714285714,,,0,0
2021-07-30,53,0,0.0,0.0,65.14285714285714,0.5714285714285714,,,0,0
2021-07-31,55,1,1.68,1.68,60.0,0.5714285714285714,,,0,1
2021-08-01,99,3,2.25,1.13,63.57142857142857,0.8571428571428571,,,0,3
2021-08-02,76,0,0.0,0.0,69.85714285714286,1.1428571428571428,,,0,0
2021-08-03,54,0,0.0,0.0,77.14285714285714,1.1428571428571428,,,0,0
2021-08-04,59,2,2.06,1.37,84.42857142857143,1.0,,,0,2
2021-08-05,93,2,2.34,1.33,82.85714285714286,0.7142857142857143,,,0,2
2021-08-06,104,0,0.0,0.0,85.85714285714286,1.1428571428571428,,,0,0
2021-08-07,106,0,0.0,0.0,92.57142857142857,1.2857142857142858,,,0,0
2021-08-08,88,1,0.74,0.74,105.0,1.0,,,0,1
2021-08-09,97,3,7.96,3.52,113.28571428571429,1.0,,,0,3
2021-08-10,101,1,6.42,6.42,118.28571428571429,1.1428571428571428,,,0,1
2021-08-11,146,0,0.0,0.0,126.85714285714286,1.4285714285714286,,,0,0
2021-08-12,151,2,14.94,10.54,131.28571428571428,1.8571428571428572,,,0,2
2021-08-13,139,1,0.44,0.44,133.85714285714286,1.5714285714285714,,,0,1
2021-08-14,166,2,2.36,1.4,140.0,1.4285714285714286,,,0,2
2021-08-15,119,4,9.62,7.75,140.0,2.0,,,0,4
2021-08-16,115,1,1.33,1.33,141.71428571428572,2.0,,,0,1
2021-08-17,144,0,0.0,0.0,137.14285714285714,1.8571428571428572,,,0,0
2021-08-18,146,4,9.02,2.98,120.42857142857143,1.5714285714285714,,,0,4
2021-08-19,163,2,8.370000000000001,4.94,111.0,1.5714285714285714,,,0,2
2021-08-20,107,0,0.0,0.0,105.0,1.5714285714285714,,,0,0
2021-08-21,49,0,0.0,0.0,96.71428571428571,1.7142857142857142,,,0,0
2021-08-22,53,4,3.07,0.85,91.28571428571429,1.4285714285714286,,,0,4
2021-08-23,73,1,1.04,1.04,85.85714285714286,1.1428571428571428,,,0,1
2021-08-24,86,1,1.2,1.2,91.42857142857143,1.1428571428571428,,,0,1
2021-08-25,108,2,2.7199999999999998,1.77,103.14285714285714,1.1428571428571428,,,0,2
2021-08-26,125,0,0.0,0.0,111.42857142857143,1.0,,,0,0
2021-08-27,146,0,0.0,0.0,110.57142857142857,1.4285714285714286,,,0,0
2021-08-28,131,0,0.0,0.0,104.71428571428571,1.4285714285714286,,,0,0
2021-08-29,111,3,4.359999999999999,2.51,96.85714285714286,1.1428571428571428,,,0,3
2021-08-30,67,4,9.56,4.29,84.28571428571429,1.1428571428571428,,,0,4
2021-08-31,45,1,1.89,1.89,71.0,1.1428571428571428,,,0,1
2021-09-01,53,0,0.0,0.0,58.857142857142854,1.8571428571428572,,,0,0
2021-09-02,37,0,0.0,0.0,55.285714285714285,1.8571428571428572,,,0,0
2021-09-03,53,0,0.0,0.0,63.714285714285715,1.2857142857142858,,,0,0
2021-09-04,46,5,12.8,5.15,70.71428571428571,1.7142857142857142,,,0,5
2021-09-05,86,3,3.57,1.65,71.85714285714286,1.7142857142857142,,,0,3
2021-09-06,126,0,0.0,0.0,78.57142857142857,1.8571428571428572,,,0,0
2021-09-07,94,4,9.280000000000001,4.73,82.0,1.8571428571428572,,,0,4
2021-09-08,61,0,0.0,0.0,82.42857142857143,1.1428571428571428,,,0,0
2021-09-09,84,1,2.67,2.67,75.42857142857143,0.7142857142857143,,,0,1
2021-09-10,77,0,0.0,0.0,67.0,0.7142857142857143,,,0,0
2021-09-11,49,0,0.0,0.0,59.857142857142854,0.5714285714285714,,,0,0
2021-09-12,37,0,0.0,0.0,61.285714285714285,1.0,,,0,0
2021-09-13,67,0,0.0,0.0,62.857142857142854,1.1428571428571428,,,0,0
2021-09-14,44,3,4.4,3.65,57.142857142857146,1.2857142857142858,,,0,3
2021-09-15,71,3,10.51,4.61,58.714285714285715,2.0,,,0,3
2021-09-16,95,2,4.74,3.64,66.14285714285714,3.857142857142857,,,0,2
2021-09-17,37,1,0.77,0.77,69.57142857142857,8.285714285714286,,,0,1
2021-09-18,60,5,17.259999999999998,5.6,76.0,8.0,,,0,5
2021-09-19,89,13,75.6,11.76,73.57142857142857,7.571428571428571,,,0,13
2021-09-20,91,31,143.09,13.55,68.71428571428571,7.285714285714286,,,0,31
2021-09-21,89,1,2.77,2.77,71.28571428571429,7.571428571428571,,,0,1
2021-09-22,54,0,0.0,0.0,69.85714285714286,11.285714285714286,,,0,0
2021-09-23,61,0,0.0,0.0,65.0,14.142857142857142,,,0,0
2021-09-24,55,3,9.280000000000001,4.57,66.57142857142857,14.571428571428571,,,0,3
2021-09-25,50,31,182.65,16.79,68.57142857142857,15.857142857142858,,,0,31
2021-09-26,55,33,146.64000000000001,18.25,73.14285714285714,19.0,,,0,33
2021-09-27,102,34,196.31,13.17,76.14285714285714,27.714285714285715,,,0,34
2021-09-28,103,10,49.4,8.06,83.71428571428571,36.714285714285715,,,0,10
2021-09-29,86,22,86.8,5.64,95.14285714285714,33.142857142857146,,,0,22
2021-09-30,82,61,281.4,11.49,100.28571428571429,30.428571428571427,,,0,61
2021-10-01,108,66,238.99,6.51,99.14285714285714,27.428571428571427,,,0,66
2021-10-02,130,6,11.9,3.16,99.42857142857143,31.285714285714285,,,0,6
2021-10-03,91,14,68.39,15.03,99.28571428571429,45.142857142857146,,,0,14
2021-10-04,94,13,34.51,4.65,102.57142857142857,58.142857142857146,,,0,13
2021-10-05,105,37,171.0,10.53,106.85714285714286,59.285714285714285,,,0,37
2021-10-06,85,119,607.07,21.44,114.14285714285714,72.57142857142857,,,0,119
2021-10-07,105,152,633.48,33.97,127.0,101.85714285714286,,,0,152
2021-10-08,138,74,378.37,13.39,137.57142857142858,128.28571428571428,,,0,74
2021-10-09,181,99,464.4,14.77,148.42857142857142,173.42857142857142,,,0,99
2021-10-10,181,219,976.71,17.19,157.14285714285714,203.42857142857142,,,0,219
2021-10-11,168,198,1001.58,39.83,166.57142857142858,233.57142857142858,,,0,198
2021-10-12,181,353,1504.67,33.99,175.28571428571428,345.7142857142857,,,0,353
2021-10-13,146,329,1715.65,25.15,188.42857142857142,459.57142857142856,,,0,329
2021-10-14,171,363,2188.22,31.21,209.28571428571428,430.14285714285717,,,0,363
2021-10-15,199,859,4448.12,24.84,189.85714285714286,420.42857142857144,,,0,859
2021-10-16,273,896,5582.23,126.25,171.0,424.2857142857143,,,0,896
2021-10-17,327,13,96.83,13.41,183.57142857142858,490.42857142857144,,,0,13
2021-10-18,32,130,804.05,31.56,186.71428571428572,574.8571428571429,,,0,130
2021-10-19,49,380,2420.88,33.37,181.85714285714286,675.4285714285714,,,0,380
2021-10-20,234,792,4821.86,27.44,164.42857142857142,729.1428571428571,,,0,792
2021-10-21,193,954,6851.78,78.55,144.42857142857142,730.2857142857143,,,0,954
2021-10-22,165,1563,10034.44,143.43,151.85714285714286,736.8571428571429,,,0,1563
2021-10-23,151,1272,7005.04,157.44,158.85714285714286,755.4285714285714,,,0,1272
2021-10-24,187,21,79.01,7.92,148.57142857142858,754.5714285714286,,,0,21
2021-10-25,84,176,922.79,18.44,145.0,823.7142857142857,,,0,176
2021-10-26,98,510,3039.74,29.5,149.71428571428572,781.5714285714286,,,0,510
2021-10-27,162,786,5433.37,65.32,165.14285714285714,817.2857142857143,,,0,786
2021-10-28,168,1438,8559.51,79.96,180.28571428571428,1258.4285714285713,,,0,1438
2021-10-29,198,1268,9091.43,170.55,207.85714285714286,1676.5714285714287,,,0,1268
2021-10-30,259,1522,11425.2,69.55,236.0,2108.285714285714,,,0,1522
2021-10-31,293,3109,22750.41,77.78,257.0,2412.1428571428573,,,0,3109
2021-11-01,277,3103,24434.4,111.25,289.2857142857143,2571.285714285714,,,0,3103
2021-11-02,295,3532,27278.46,171.59,315.85714285714283,3160.5714285714284,,,0,3532
2021-11-03,309,2913,21382.22,95.18,336.2857142857143,3577.0,,,0,2913
2021-11-04,394,2552,21650.4,88.06,352.0,4022.0,,,0,2552
2021-11-05,384,5393,41154.41,117.9,353.42857142857144,4411.142857142857,,,0,5393
2021-11-06,402,4437,44068.18,108.05,372.85714285714283,4472.0,,,0,4437
2021-11-07,403,6224,54430.2,145.46,365.14285714285717,4719.857142857143,,,0,6224
2021-11-08,287,5827,43331.15,142.65,369.57142857142856,5140.285714285715,,,0,5827
2021-11-09,431,3958,30759.89,108.58,384.57142857142856,5154.142857142857,,,0,3958
2021-11-10,255,4648,34257.1,57.93,386.42857142857144,5246.428571428572,,,0,4648
2021-11-11,425,5495,41827.9,91.3,380.14285714285717,4719.285714285715,,,0,5495
2021-11-12,489,5490,49621.88,146.66,392.57142857142856,4098.285714285715,,,0,5490
2021-11-13,415,5083,35536.03,106.22,390.57142857142856,3848.714285714286,,,0,5083
2021-11-14,359,2534,19988.86,78.89,409.85714285714283,3377.0,,,0,2534
2021-11-15,374,1480,12032.29,63.74,400.7142857142857,2743.8571428571427,,,0,1480
2021-11-16,417,2211,15784.89,78.61,388.2857142857143,2065.1428571428573,,,0,2211
2021-11-17,390,1346,11031.48,176.21,386.2857142857143,1378.857142857143,,,0,1346
2021-11-18,361,1063,6533.51,101.73,380.57142857142856,1082.857142857143,,,0,1063
2021-11-19,402,739,5146.6,77.19,373.42857142857144,912.0,,,0,739
2021-11-20,401,279,1924.94,29.73,358.2857142857143,629.2857142857143,,,0,279
2021-11-21,319,462,2995.79,41.87,359.42857142857144,464.2857142857143,,,0,462
2021-11-22,324,284,2034.71,44.75,369.14285714285717,321.42857142857144,,,0,284
2021-11-23,311,232,1443.81,80.93,370.85714285714283,225.42857142857142,,,0,232
2021-11-24,398,191,1050.53,52.97,371.14285714285717,195.28571428571428,,,0,191
2021-11-25,429,63,325.88,33.56,384.14285714285717,137.0,,,0,63
2021-11-26,414,67,353.35,23.95,391.57142857142856,106.14285714285714,,,0,67
2021-11-27,403,68,373.26,19.46,393.85714285714283,78.0,,,0,68
2021-11-28,410,54,355.3,57.78,392.85714285714283,50.714285714285715,,,0,54
2021-11-29,376,68,254.38,16.41,392.85714285714283,41.857142857142854,,,0,68
2021-11-30,327,35,169.3,17.65,386.57142857142856,35.714285714285715,,,0,35
2021-12-01,391,0,0.0,0.0,383.2857142857143,30.428571428571427,15.342857142857143,15.45,1,35
2021-12-02,429,1,0.53,0.53,374.0,25.428571428571427,15.357142857142858,15.45,1,0
2021-12-03,370,24,104.81,16.92,364.7142857142857,17.285714285714285,,,0,24
2021-12-04,380,31,122.09,15.5,354.42857142857144,16.142857142857142,,,0,31
2021-12-05,345,19,70.58,9.45,336.57142857142856,18.285714285714285,,,0,19
2021-12-06,311,11,31.71,6.11,322.7142857142857,21.571428571428573,,,0,11
2021-12-07,255,27,124.26,13.05,316.14285714285717,27.285714285714285,,,0,27
2021-12-08,266,15,129.76000000000002,82.43,303.85714285714283,28.571428571428573,,,0,15
2021-12-09,332,24,73.38,9.76,295.85714285714283,29.142857142857142,,,0,24
2021-12-10,324,64,312.11,21.15,308.14285714285717,29.428571428571427,,,0,64
2021-12-11,294,40,152.28,15.38,330.0,30.142857142857142,,,0,40
2021-12-12,289,23,58.2,5.88,346.42857142857144,33.142857142857146,,,0,23
2021-12-13,397,13,35.5,7.72,353.7142857142857,30.857142857142858,,,0,13
2021-12-14,408,32,133.01,12.28,357.0,22.285714285714285,,,0,32
2021-12-15,381,36,99.14,9.74,361.7142857142857,18.285714285714285,,,0,36
2021-12-16,383,8,36.38,13.41,363.42857142857144,18.0,,,0,8
2021-12-17,347,4,23.73,9.55,357.42857142857144,19.285714285714285,,,0,4
2021-12-18,327,12,42.81,6.31,362.57142857142856,18.857142857142858,,,0,12
2021-12-19,301,21,54.6,11.21,369.2857142857143,15.142857142857142,,,0,21
2021-12-20,355,22,67.41,10.58,381.42857142857144,15.571428571428571,,,0,22
2021-12-21,444,29,109.35000000000001,11.98,399.42857142857144,17.714285714285715,,,0,29
2021-12-22,428,10,51.760000000000005,9.3,419.42857142857144,19.142857142857142,17.404255319148938,0.0,1,29
2021-12-23,468,11,33.42,4.63,446.42857142857144,16.142857142857142,22.97142857142857,0.0,0,11
2021-12-24,473,19,78.42999999999999,11.11,435.57142857142856,15.0,25.333333333333332,0.0,0,19
2021-12-25,467,22,79.14,6.6,421.14285714285717,11.857142857142858,31.03614457831325,0.0,0,22
2021-12-26,490,0,0.0,0.0,400.57142857142856,13.0,28.708333333333332,0.0,0,0
2021-12-27,279,14,55.17,10.43,376.0,13.285714285714286,31.3,0.0,0,14
2021-12-28,343,7,24.93,8.11,353.42857142857144,14.857142857142858,37.151898734177216,0.0,0,7
2021-12-29,284,18,43.61,5.16,342.2857142857143,14.0,22.63157894736842,0.0,0,18
2021-12-30,296,13,28.31,4.95,331.57142857142856,15.142857142857142,30.4,0.0,0,13
2021-12-31,315,30,98.15,9.72,349.7142857142857,13.428571428571429,29.73076923076923,0.0,0,30
2022-01-01,389,16,69.99,14.92,359.7142857142857,12.428571428571429,32.9375,0.0,0,16
2022-01-02,415,8,31.4,5.58,374.7142857142857,9.857142857142858,31.78481012658228,0.0,0,8
2022-01-03,406,2,8.77,6.71,373.85714285714283,8.0,28.358974358974358,0.0,0,2
2022-01-04,413,0,0.0,0.0,353.57142857142856,3.7142857142857144,33.208333333333336,0.0,0,0
2022-01-05,389,0,0.0,0.0,310.85714285714283,1.4285714285714286,10.208333333333334,0.0,1,0
2022-01-06,290,0,0.0,0.0,257.42857142857144,0.2857142857142857,32.879120879120876,0.0,0,0
2022-01-07,173,0,0.0,0.0,216.28571428571428,0.7142857142857143,25.5,0.0,0,0
2022-01-08,90,0,0.0,0.0,190.28571428571428,1.1428571428571428,19.666666666666668,0.0,0,0
2022-01-09,41,0,0.0,0.0,160.28571428571428,1.1428571428571428,22.337662337662337,0.0,0,0
2022-01-10,118,5,4.97,2.01,164.85714285714286,1.8571428571428572,26.871794871794872,0.0,0,5
2022-01-11,231,3,3.2699999999999996,1.65,183.0,2.4285714285714284,43.31818181818182,0.0,0,3
2022-01-12,179,0,0.0,0.0,199.42857142857142,3.0,30.34285714285714,0.0,0,0
2022-01-13,322,5,7.56,2.36,237.85714285714286,3.2857142857142856,34.15384615384615,0.0,0,5
2022-01-14,300,4,4.640000000000001,2.37,269.2857142857143,2.5714285714285716,36.35294117647059,0.0,0,4
2022-01-15,205,4,3.1,1.05,283.42857142857144,2.2857142857142856,35.888888888888886,0.0,0,4
2022-01-16,310,2,5.61,4.33,306.0,2.2857142857142856,40.11764705882353,0.0,0,2
2022-01-17,338,0,0.0,0.0,326.42857142857144,1.5714285714285714,8.461538461538462,0.0,1,2
2022-01-18,330,1,6.89,6.89,345.57142857142856,1.4285714285714286,25.44927536231884,0.0,0,1
2022-01-19,337,0,0.0,0.0,368.42857142857144,0.8571428571428571,34.21052631578947,0.0,0,0
2022-01-20,465,0,0.0,0.0,355.57142857142856,0.5714285714285714,43.63636363636363,0.0,0,0
2022-01-21,434,3,8.6,3.04,347.7142857142857,0.5714285714285714,27.24137931034483,0.0,0,3
